name,tear,score,rate
수 민,MASTER,96점,184승 135패 (57.68%)
제에우스,MASTER,96점,133승 92패 (59.11%)
84세 프로연습생,MASTER,96점,128승 115패 (52.67%)
규 닥,MASTER,96점,135승 126패 (51.72%)
신바뜨,MASTER,96점,292승 282패 (50.87%)
캐리한다비켜라,MASTER,96점,128승 114패 (52.89%)
오준영,MASTER,96점,166승 132패 (55.70%)
매화검존 이시문,MASTER,96점,97승 80패 (54.80%)
이성희,MASTER,96점,189승 174패 (52.07%)
BittegewinnenSie,MASTER,96점,147승 112패 (56.76%)
도규걸윷모,MASTER,95점,175승 172패 (50.43%)
로 지,MASTER,95점,151승 141패 (51.71%)
노답1,MASTER,95점,119승 110패 (51.97%)
하늘위에하늘이,MASTER,95점,136승 124패 (52.31%)
Ailixiya,MASTER,95점,257승 244패 (51.30%)
ラーメン,MASTER,95점,82승 74패 (52.56%)
불타는안창살zz,MASTER,95점,171승 136패 (55.70%)
김삽삽,MASTER,95점,327승 293패 (52.74%)
PnB Rock,MASTER,95점,375승 400패 (48.39%)
커피먹고싶어요,MASTER,95점,48승 34패 (58.54%)
save our planet,MASTER,95점,297승 280패 (51.47%)
핫도그,MASTER,95점,651승 626패 (50.98%)
cherish,MASTER,95점,149승 131패 (53.21%)
Chinesee,MASTER,95점,107승 92패 (53.77%)
20220629O,MASTER,95점,251승 241패 (51.02%)
vbnc4rfghijkmtu5,MASTER,95점,60승 43패 (58.25%)
Death Scythe,MASTER,95점,156승 126패 (55.32%)
김남길닮음,MASTER,95점,245승 222패 (52.46%)
Blesses,MASTER,95점,67승 42패 (61.47%)
화사첨족,MASTER,95점,40승 21패 (65.57%)
wntkdgus,MASTER,95점,59승 46패 (56.19%)
뱀 아오기리,MASTER,95점,354승 337패 (51.23%)
공부할예정인사람,MASTER,95점,218승 180패 (54.77%)
fall in dream,MASTER,95점,139승 118패 (54.09%)
타이무스또뿌,MASTER,95점,99승 83패 (54.40%)
절망적인상황,MASTER,95점,115승 93패 (55.29%)
DARIKING,MASTER,95점,110승 72패 (60.44%)
라인바꿉니다,MASTER,95점,220승 159패 (58.05%)
T1 강마유시,MASTER,94점,201승 172패 (53.89%)
배려 양보 규칙,MASTER,94점,57승 44패 (56.44%)
우리팀은또어뷰네,MASTER,94점,64승 49패 (56.64%)
닷지를멈춰주세요,MASTER,94점,40승 25패 (61.54%)
달은차오르고,MASTER,94점,75승 65패 (53.57%)
모든행복은같이,MASTER,94점,556승 563패 (49.69%)
yueki,MASTER,94점,60승 47패 (56.07%)
991014,MASTER,94점,234승 199패 (54.04%)
T1 MEVIUS,MASTER,94점,104승 90패 (53.61%)
MAOKAI,MASTER,94점,90승 81패 (52.63%)
WINNERS LOSERS,MASTER,94점,550승 502패 (52.28%)
zi존잼민v,MASTER,94점,35승 19패 (64.81%)
FalloOo,MASTER,94점,197승 189패 (51.04%)
뽕나무헬리콥터,MASTER,94점,114승 110패 (50.89%)
veyse,MASTER,94점,171승 131패 (56.62%)
한남마조,MASTER,94점,104승 90패 (53.61%)
무 명,MASTER,94점,178승 164패 (52.05%)
cbna,MASTER,94점,68승 48패 (58.62%)
예그리나비나리,MASTER,94점,153승 158패 (49.20%)
다시 가을이 오면,MASTER,94점,450승 440패 (50.56%)
파 득,MASTER,94점,110승 112패 (49.55%)
종 하,MASTER,94점,42승 8패 (84.00%)
귀가 후 손 씻기,MASTER,94점,175승 157패 (52.71%)
닿을 듯 말 듯,MASTER,94점,91승 72패 (55.83%)
캬하하히,MASTER,94점,308승 252패 (55.00%)
괴물쥐,MASTER,94점,164승 152패 (51.90%)
йeKOL,MASTER,94점,200승 182패 (52.36%)
dui wei ,MASTER,94점,274승 220패 (55.47%)
초코커,MASTER,94점,178승 141패 (55.80%)
차단이 답입니다,MASTER,93점,83승 60패 (58.04%)
데스노트,MASTER,93점,197승 187패 (51.30%)
EMPT,MASTER,93점,130승 91패 (58.82%)
사이다 사생팬,MASTER,93점,95승 73패 (56.55%)
세 티,MASTER,93점,90승 95패 (48.65%)
은삼구,MASTER,93점,254승 244패 (51.00%)
AFTV귀석서,MASTER,93점,263승 236패 (52.71%)
데프트,MASTER,93점,27승 11패 (71.05%)
역천꾀,MASTER,93점,136승 119패 (53.33%)
아e거리좀달라고,MASTER,93점,224승 227패 (49.67%)
사악한 모티 ,MASTER,93점,154승 144패 (51.68%)
BTS V,MASTER,93점,106승 110패 (49.07%)
콜라주면 캐리함 ,MASTER,93점,54승 24패 (69.23%)
Tmeka,MASTER,93점,182승 179패 (50.42%)
jojo klng,MASTER,93점,76승 55패 (58.02%)
애기바론,MASTER,93점,42승 36패 (53.85%)
원 딜,MASTER,93점,251승 250패 (50.10%)
미드이즈시비르,MASTER,93점,134승 129패 (50.95%)
이 사람 느낌있따,MASTER,93점,150승 138패 (52.08%)
내알빠노게이야,MASTER,93점,258승 249패 (50.89%)
제주도 롤악귀,MASTER,93점,141승 135패 (51.09%)
박현우,MASTER,93점,184승 134패 (57.86%)
Malolz,MASTER,93점,141승 132패 (51.65%)
애니킹,MASTER,93점,220승 214패 (50.69%)
M녹차라떼M,MASTER,93점,129승 115패 (52.87%)
인신매매총괄이사,MASTER,93점,95승 86패 (52.49%)
콘칩칩칩,MASTER,93점,36승 21패 (63.16%)
Fйluй,MASTER,93점,151승 148패 (50.50%)
Visored,MASTER,93점,81승 67패 (54.73%)
미야옹,MASTER,93점,42승 28패 (60.00%)
최최최최,MASTER,93점,176승 171패 (50.72%)
민경이가지켜주께,MASTER,93점,94승 81패 (53.71%)
Laoser,MASTER,93점,73승 48패 (60.33%)
Venta,MASTER,93점,74승 65패 (53.24%)
K0RA,MASTER,92점,135승 112패 (54.66%)
niu ma jug,MASTER,92점,112승 90패 (55.45%)
uiik,MASTER,92점,173승 123패 (58.45%)
CT2VN,MASTER,92점,228승 221패 (50.78%)
5Uйй3X,MASTER,92점,270승 244패 (52.53%)
죽기쟁이,MASTER,92점,88승 76패 (53.66%)
지훈좌의프로토스,MASTER,92점,43승 35패 (55.13%)
오프사이드,MASTER,92점,78승 67패 (53.79%)
서폿다해요,MASTER,92점,74승 60패 (55.22%)
보글보글끓는된장찌게꿀맛,MASTER,92점,208승 206패 (50.24%)
역경지수가높다,MASTER,92점,188승 163패 (53.56%)
성 민 왕 자,MASTER,92점,242승 204패 (54.26%)
드레이븐,MASTER,92점,286승 269패 (51.53%)
세젤잘갓재범,MASTER,92점,173승 154패 (52.91%)
구름별,MASTER,92점,129승 108패 (54.43%)
미사카미코토,MASTER,92점,56승 42패 (57.14%)
05jug,MASTER,92점,81승 48패 (62.79%)
숲속 나르,MASTER,92점,232승 200패 (53.70%)
호랑이 모니,MASTER,92점,174승 165패 (51.33%)
TEXAS PRO 박재훈,MASTER,92점,177승 151패 (53.96%)
장건희,MASTER,92점,115승 87패 (56.93%)
안할건데요,MASTER,92점,479승 485패 (49.69%)
지냥규댕,MASTER,92점,45승 29패 (60.81%)
장워녀엉,MASTER,92점,86승 71패 (54.78%)
재밋구만,MASTER,92점,53승 39패 (57.61%)
라인가는 빵빵이,MASTER,92점,162승 128패 (55.86%)
빠룽빠룽빠,MASTER,92점,230승 176패 (56.65%)
에 준,MASTER,92점,86승 56패 (60.56%)
본성에이끌려,MASTER,92점,143승 133패 (51.81%)
기본이중요한사람,MASTER,92점,985승 995패 (49.75%)
삐애로탈,MASTER,92점,247승 200패 (55.26%)
Yodle,MASTER,92점,92승 82패 (52.87%)
질리언하는장지환,MASTER,92점,186승 162패 (53.45%)
준용쓰,MASTER,92점,36승 22패 (62.07%)
추운날,MASTER,92점,262승 249패 (51.27%)
귀염햄찌다미,MASTER,92점,63승 49패 (56.25%)
윤승미,MASTER,92점,83승 57패 (59.29%)
톰 아스피냘,MASTER,92점,253승 228패 (52.60%)
야캐야,MASTER,92점,164승 157패 (51.09%)
죽으면서한다,MASTER,91점,214승 209패 (50.59%)
디엔시,MASTER,91점,35승 21패 (62.50%)
20deatg,MASTER,91점,452승 473패 (48.86%)
wldnjs02,MASTER,91점,354승 311패 (53.23%)
kyq,MASTER,91점,169승 129패 (56.71%)
희성이는만년실버,MASTER,91점,71승 34패 (67.62%)
TMGoon,MASTER,91점,391승 376패 (50.98%)
Việt Anh,MASTER,91점,193승 183패 (51.33%)
forget me йot,MASTER,91점,154승 123패 (55.60%)
이림이야기,MASTER,91점,337승 315패 (51.69%)
DooLy,MASTER,91점,138승 99패 (58.23%)
         Youzini,MASTER,91점,123승 110패 (52.79%)
트위치 이주윤,MASTER,91점,566승 555패 (50.49%)
CrazyDriver,MASTER,91점,116승 77패 (60.10%)
eods1,MASTER,91점,65승 40패 (61.90%)
qasdzxcvewz,MASTER,91점,98승 86패 (53.26%)
호연냥,MASTER,91점,166승 154패 (51.88%)
퉤퉤퉤퉤퉤,MASTER,91점,69승 56패 (55.20%)
김태성,MASTER,91점,71승 54패 (56.80%)
Five Minute Rap,MASTER,91점,111승 99패 (52.86%)
우치하사스케,MASTER,91점,131승 116패 (53.04%)
강아지와 야옹이,MASTER,91점,79승 69패 (53.38%)
팀운망겜15GG,MASTER,91점,194승 135패 (58.97%)
니달리,MASTER,91점,101승 94패 (51.79%)
스펠부터 잴게,MASTER,91점,453승 409패 (52.55%)
긴급호출,MASTER,91점,182승 180패 (50.28%)
Adlogy,MASTER,91점,192승 177패 (52.03%)
미륵보살 박주현,MASTER,91점,154승 108패 (58.78%)
나만이기면ok,MASTER,91점,100승 86패 (53.76%)
질풍격,MASTER,91점,118승 98패 (54.63%)
수비적인 질리언,MASTER,91점,114승 100패 (53.27%)
Reaper,MASTER,91점,50승 36패 (58.14%)
다리사이그녀석,MASTER,91점,117승 84패 (58.21%)
지구멸망하루전,MASTER,91점,91승 74패 (55.15%)
앞집 땃쥐,MASTER,91점,57승 42패 (57.58%)
빵 냠,MASTER,91점,341승 300패 (53.20%)
칼릭스,MASTER,91점,199승 182패 (52.23%)
롤 접은 인호,MASTER,91점,136승 120패 (53.12%)
ndnn,MASTER,91점,390승 381패 (50.58%)
대후우운,MASTER,90점,193승 183패 (51.33%)
쭈 엽,MASTER,90점,280승 264패 (51.47%)
1111l111ll1,MASTER,90점,200승 202패 (49.75%)
저녁노을아지랑이,MASTER,90점,127승 93패 (57.73%)
크로와플,MASTER,90점,116승 104패 (52.73%)
  Realize  ,MASTER,90점,506승 477패 (51.48%)
우끄우끄,MASTER,90점,564승 569패 (49.78%)
amin9,MASTER,90점,109승 76패 (58.92%)
나만만나면안하던,MASTER,90점,221승 211패 (51.16%)
기 성 준,MASTER,90점,118승 91패 (56.46%)
마음이 울적한 날,MASTER,90점,137승 100패 (57.81%)
가오리의신,MASTER,90점,174승 155패 (52.89%)
짱군이,MASTER,90점,460승 450패 (50.55%)
PlusIe,MASTER,90점,202승 205패 (49.63%)
douyin last bao,MASTER,90점,336승 313패 (51.77%)
BUNNlES,MASTER,90점,174승 153패 (53.21%)
학식추억할나이,MASTER,90점,69승 58패 (54.33%)
네이서스,MASTER,90점,238승 225패 (51.40%)
Tarzan1,MASTER,90점,181승 169패 (51.71%)
올해겨울은춥대요,MASTER,90점,124승 88패 (58.49%)
비 챤,MASTER,90점,66승 40패 (62.26%)
200829우리딸채원,MASTER,90점,71승 44패 (61.74%)
keria,MASTER,90점,80승 62패 (56.34%)
언어는당신의인격,MASTER,90점,121승 100패 (54.75%)
d0L0b,MASTER,90점,124승 87패 (58.77%)
Seomyon,MASTER,90점,85승 76패 (52.80%)
아 초 록 스,MASTER,90점,897승 892패 (50.14%)
카밀 그웬,MASTER,90점,125승 104패 (54.59%)
미드양보점,MASTER,90점,319승 299패 (51.62%)
렝 가,MASTER,90점,148승 138패 (51.75%)
슥 넨,MASTER,90점,58승 42패 (58.00%)
고전파,MASTER,90점,193승 168패 (53.46%)
김진세,MASTER,90점,37승 25패 (59.68%)
아이언키드,MASTER,90점,63승 45패 (58.33%)
박숩니다,MASTER,90점,183승 182패 (50.14%)
코코몽구스밥버거,MASTER,90점,125승 81패 (60.68%)
튼튼건토,MASTER,90점,142승 133패 (51.64%)
돌 결 의,MASTER,90점,94승 84패 (52.81%)
굵고 긴 초대남,MASTER,90점,330승 308패 (51.72%)
너의개가될게멍멍,MASTER,90점,92승 69패 (57.14%)
덕소나몽이,MASTER,90점,454승 459패 (49.73%)
arastol,MASTER,90점,90승 88패 (50.56%)
top,MASTER,89점,83승 59패 (58.45%)
T1 Gumayusi,MASTER,89점,105승 87패 (54.69%)
창폴 구마유스,MASTER,89점,222승 212패 (51.15%)
단발소녀 마틸다,MASTER,89점,57승 51패 (52.78%)
미드 계정,MASTER,89점,102승 72패 (58.62%)
Chovy is GOAT,MASTER,89점,63승 42패 (60.00%)
Lody,MASTER,89점,42승 23패 (64.62%)
엘지비티,MASTER,89점,80승 77패 (50.96%)
한달내로2페이지,MASTER,89점,52승 29패 (64.20%)
배춘희,MASTER,89점,177승 139패 (56.01%)
꿈속의소년,MASTER,89점,131승 120패 (52.19%)
뭘바라는게아니야,MASTER,89점,142승 135패 (51.26%)
tutu ovo,MASTER,89점,66승 35패 (65.35%)
퇴물 갓자크,MASTER,89점,151승 124패 (54.91%)
GOD OF HEAVEN,MASTER,89점,114승 93패 (55.07%)
유기당하는탑,MASTER,89점,133승 124패 (51.75%)
태윤권,MASTER,89점,242승 235패 (50.73%)
한판지면롤접음,MASTER,89점,268승 262패 (50.57%)
죤나 잘하는 남자,MASTER,89점,243승 219패 (52.60%)
초헤헹,MASTER,89점,91승 43패 (67.91%)
정령훈  ,MASTER,89점,301승 310패 (49.26%)
장시혁,MASTER,89점,185승 175패 (51.39%)
강하늘입니다,MASTER,89점,117승 87패 (57.35%)
정윤호,MASTER,89점,112승 70패 (61.54%)
잃어버린고리나르,MASTER,89점,154승 143패 (51.85%)
이국주,MASTER,89점,184승 122패 (60.13%)
우 석,MASTER,89점,509승 516패 (49.66%)
안우혁,MASTER,89점,104승 61패 (63.03%)
NdieJW,MASTER,89점,282승 284패 (49.82%)
킬딸좀그만해라,MASTER,89점,256승 265패 (49.14%)
인내심테스트,MASTER,89점,55승 39패 (58.51%)
쌥 동,MASTER,89점,87승 66패 (56.86%)
이시시와 노시시,MASTER,89점,113승 103패 (52.31%)
난 참을수 없어,MASTER,89점,88승 78패 (53.01%)
Vision,MASTER,89점,169승 140패 (54.69%)
아이번을 왜 시작했을까,MASTER,89점,52승 37패 (58.43%)
Keo,MASTER,89점,217승 211패 (50.70%)
powerok,MASTER,89점,205승 191패 (51.77%)
Rux point,MASTER,89점,69승 44패 (61.06%)
정글가챠게임 ,MASTER,89점,115승 102패 (53.00%)
페이커,MASTER,89점,382승 328패 (53.80%)
태 리,MASTER,89점,90승 85패 (51.43%)
englishzz,MASTER,89점,298승 279패 (51.65%)
감자다방,MASTER,89점,233승 202패 (53.56%)
5959259,MASTER,89점,136승 123패 (52.51%)
PELICAN,MASTER,89점,151승 113패 (57.20%)
뚜 밍,MASTER,89점,34승 18패 (65.38%)
zzsup,MASTER,89점,110승 88패 (55.56%)
이스굿,MASTER,89점,68승 71패 (48.92%)
0r빠,MASTER,89점,143승 133패 (51.81%)
Ko0k,MASTER,88점,148승 113패 (56.70%)
자몽허니블랙티,MASTER,88점,92승 90패 (50.55%)
SUP jiang,MASTER,88점,282승 265패 (51.55%)
gufrlwk,MASTER,88점,99승 72패 (57.89%)
xiaoyinxxx,MASTER,88점,162승 150패 (51.92%)
와 우,MASTER,88점,254승 224패 (53.14%)
그랩못하는사람,MASTER,88점,88승 81패 (52.07%)
if you love me,MASTER,88점,280승 274패 (50.54%)
JUGK1NG123,MASTER,88점,142승 108패 (56.80%)
스트레스유밭협곡,MASTER,88점,147승 132패 (52.69%)
뽀셔뿌셔,MASTER,88점,269승 269패 (50.00%)
FIESTA,MASTER,88점,91승 86패 (51.41%)
사 탄,MASTER,88점,132승 105패 (55.70%)
buzhihuo,MASTER,88점,149승 137패 (52.10%)
재 동,MASTER,88점,79승 50패 (61.24%)
핸드드립폭탄,MASTER,88점,96승 67패 (58.90%)
이상호93,MASTER,88점,237승 192패 (55.24%)
호 주,MASTER,88점,119승 101패 (54.09%)
개머근,MASTER,88점,95승 71패 (57.23%)
너네는실험쥐,MASTER,88점,74승 52패 (58.73%)
발꼬락분쇄기,MASTER,88점,71승 38패 (65.14%)
우치하 김대현,MASTER,88점,101승 85패 (54.30%)
샷 빨,MASTER,88점,283승 274패 (50.81%)
콩과 제리,MASTER,88점,94승 63패 (59.87%)
말걸면때려죽임,MASTER,88점,61승 54패 (53.04%)
나는야말모,MASTER,88점,99승 75패 (56.90%)
고혈은 나의 힘,MASTER,88점,251승 251패 (50.00%)
Mercedes,MASTER,88점,273승 252패 (52.00%)
ornn one,MASTER,88점,156승 131패 (54.36%)
불꽃남자,MASTER,88점,126승 108패 (53.85%)
짐 옹,MASTER,88점,84승 68패 (55.26%)
쮸 원,MASTER,88점,302승 311패 (49.27%)
땅요피,MASTER,88점,141승 136패 (50.90%)
테디 fans,MASTER,88점,67승 57패 (54.03%)
벌 레,MASTER,88점,95승 70패 (57.58%)
페이디드,MASTER,88점,105승 88패 (54.40%)
김영성님,MASTER,88점,126승 108패 (53.85%)
장능이군불어자,MASTER,88점,137승 111패 (55.24%)
날렵경쾌 민석,MASTER,88점,137승 97패 (58.55%)
부계정 닉네임,MASTER,88점,163승 157패 (50.94%)
Who Can St0p me,MASTER,88점,185승 148패 (55.56%)
ItineraryForU,MASTER,88점,102승 96패 (51.52%)
웰컴투 바드랜드,MASTER,87점,166승 150패 (52.53%)
칠성별 헤는 밤,MASTER,87점,61승 38패 (61.62%)
2인1역,MASTER,87점,198승 175패 (53.08%)
나츠카시,MASTER,87점,445승 433패 (50.68%)
monkey battle,MASTER,87점,193승 173패 (52.73%)
슬픈 꼬마,MASTER,87점,85승 74패 (53.46%)
a math teacher,MASTER,87점,238승 226패 (51.29%)
채팅끄고핑만켜둠,MASTER,87점,92승 60패 (60.53%)
레이셜디펜스,MASTER,87점,92승 72패 (56.10%)
Believer,MASTER,87점,212승 166패 (56.08%)
노래하며춤추는나는아름다운나비,MASTER,87점,107승 101패 (51.44%)
푸랑이는5살,MASTER,87점,119승 97패 (55.09%)
주 목,MASTER,87점,139승 137패 (50.36%)
Mystic,MASTER,87점,59승 46패 (56.19%)
김건부,MASTER,87점,107승 91패 (54.04%)
Astral,MASTER,87점,114승 104패 (52.29%)
디 케,MASTER,87점,329승 321패 (50.62%)
김정은 장군,MASTER,87점,192승 181패 (51.47%)
전지적 독자 시점,MASTER,87점,71승 48패 (59.66%)
나를믿는자기암시,MASTER,87점,730승 697패 (51.16%)
립톤뽈살,MASTER,87점,409승 422패 (49.22%)
아망스,MASTER,87점,64승 38패 (62.75%)
BestSnipe,MASTER,87점,151승 154패 (49.51%)
요츠바,MASTER,87점,152승 137패 (52.60%)
Elise,MASTER,87점,97승 89패 (52.15%)
hide on bush,MASTER,87점,132승 116패 (53.23%)
역천괴,MASTER,87점,144승 136패 (51.43%)
조건제,MASTER,87점,630승 610패 (50.81%)
hide on bush,MASTER,87점,181승 188패 (49.05%)
최재연,MASTER,87점,112승 79패 (58.64%)
진대근,MASTER,87점,215승 223패 (49.09%)
Yours,MASTER,87점,218승 197패 (52.53%)
심기불편심기현,MASTER,87점,178승 171패 (51.00%)
Hide on bush,MASTER,87점,97승 52패 (65.10%)
상 횻,MASTER,87점,101승 76패 (57.06%)
camo fan,MASTER,87점,75승 66패 (53.19%)
가시덩굴에포근히,MASTER,87점,126승 120패 (51.22%)
깃털뽑는자야,MASTER,87점,121승 112패 (51.93%)
Time lag,MASTER,87점,59승 47패 (55.66%)
ISFPISTP,MASTER,87점,371승 354패 (51.17%)
핵딱콩,MASTER,87점,116승 103패 (52.97%)
Dark Knight,MASTER,86점,90승 76패 (54.22%)
nuyhoos,MASTER,86점,107승 88패 (54.87%)
네터그램,MASTER,86점,106승 98패 (51.96%)
Dogs,MASTER,86점,47승 31패 (60.26%)
분노 Gnar,MASTER,86점,55승 41패 (57.29%)
あいみょん,MASTER,86점,75승 63패 (54.35%)
invisible force,MASTER,86점,104승 92패 (53.06%)
해린아 캐리해,MASTER,86점,74승 58패 (56.06%)
hanashikakenaide,MASTER,86점,132승 103패 (56.17%)
STORYG0D,MASTER,86점,62승 58패 (51.67%)
김성밤,MASTER,86점,163승 180패 (47.52%)
박선우03,MASTER,86점,185승 165패 (52.86%)
나는야석훈공주님,MASTER,86점,75승 73패 (50.68%)
wu xia tian dan,MASTER,86점,205승 166패 (55.26%)
zetes,MASTER,86점,100승 82패 (54.95%)
zzky,MASTER,86점,228승 222패 (50.67%)
응 개,MASTER,86점,43승 31패 (58.11%)
Like19999,MASTER,86점,167승 161패 (50.91%)
생각보다좋은사람,MASTER,86점,191승 178패 (51.76%)
김경곤,MASTER,86점,194승 157패 (55.27%)
Keria,MASTER,86점,27승 13패 (67.50%)
Babylon,MASTER,86점,110승 75패 (59.46%)
유명환,MASTER,86점,86승 58패 (59.72%)
Eren 02,MASTER,86점,181승 177패 (50.56%)
ljuu,MASTER,86점,164승 168패 (49.40%)
mid king Lux,MASTER,86점,296승 285패 (50.95%)
show maker king,MASTER,86점,96승 73패 (56.80%)
1 vs N,MASTER,86점,193승 176패 (52.30%)
SOLKING,MASTER,86점,183승 160패 (53.35%)
Gangwon BS,MASTER,86점,166승 156패 (51.55%)
I Love ToKyo,MASTER,86점,195승 191패 (50.52%)
오렌지마니아,MASTER,86점,65승 62패 (51.18%)
ing for you,MASTER,86점,119승 108패 (52.42%)
정훈아집중하자,MASTER,86점,235승 210패 (52.81%)
태 핑,MASTER,86점,164승 120패 (57.75%)
닭가슴살파이즈리,MASTER,86점,146승 126패 (53.68%)
날쌘 토끼,MASTER,86점,146승 119패 (55.09%)
관호사랑해,MASTER,86점,44승 32패 (57.89%)
허니버터칩2,MASTER,86점,64승 57패 (52.89%)
미 노,MASTER,86점,87승 76패 (53.37%)
H o,MASTER,86점,68승 42패 (61.82%)
사랑해 열애중,MASTER,86점,31승 18패 (63.27%)
에베레스트북극곰,MASTER,86점,168승 150패 (52.83%)
먼지 대학보내기,MASTER,86점,428승 381패 (52.90%)
스 푼,MASTER,86점,44승 35패 (55.70%)
Xiao Ming,MASTER,85점,232승 233패 (49.89%)
하마하품하암,MASTER,85점,150승 115패 (56.60%)
늙어버린피지컬,MASTER,85점,100승 95패 (51.28%)
콘테 페리시치 런던에서공개처형,MASTER,85점,224승 220패 (50.45%)
닉변하고싶어닉변,MASTER,85점,64승 55패 (53.78%)
ValuablePerson,MASTER,85점,147승 127패 (53.65%)
주시윤,MASTER,85점,136승 119패 (53.33%)
왜이리시끄러운것이냐1,MASTER,85점,195승 178패 (52.28%)
Twitch 탈급 ,MASTER,85점,325승 333패 (49.39%)
Love Days,MASTER,85점,49승 31패 (61.25%)
쪼 율,MASTER,85점,280승 270패 (50.91%)
Peyz,MASTER,85점,127승 110패 (53.59%)
sanhaoxian,MASTER,85점,142승 113패 (55.69%)
김 건,MASTER,85점,57승 48패 (54.29%)
팅팅탱탱,MASTER,85점,212승 192패 (52.48%)
박브실,MASTER,85점,172승 153패 (52.92%)
Mia,MASTER,85점,148승 148패 (50.00%)
15goodgame,MASTER,85점,162승 160패 (50.31%)
카오 멩더,MASTER,85점,106승 79패 (57.30%)
한국말잘못써요,MASTER,85점,156승 138패 (53.06%)
제코킥,MASTER,85점,159승 145패 (52.30%)
최애의 숭이,MASTER,85점,211승 196패 (51.84%)
고나나,MASTER,85점,160승 151패 (51.45%)
mun hui me,MASTER,85점,71승 56패 (55.91%)
wndus0512,MASTER,85점,250승 235패 (51.55%)
쭈석경,MASTER,85점,93승 84패 (52.54%)
우울1,MASTER,85점,108승 96패 (52.94%)
김유경사랑해,MASTER,85점,170승 141패 (54.66%)
fenghuangniepan,MASTER,85점,107승 97패 (52.45%)
아몬드래곤,MASTER,85점,203승 184패 (52.45%)
채팅앵간하면안침,MASTER,85점,72승 66패 (52.17%)
난 롤을 접었다,MASTER,85점,84승 79패 (51.53%)
때 탄,MASTER,85점,132승 115패 (53.44%)
adwlad,MASTER,85점,78승 67패 (53.79%)
Wenn,MASTER,85점,206승 194패 (51.50%)
김찬희,MASTER,84점,83승 49패 (62.88%)
베어 그릴스,MASTER,84점,80승 58패 (57.97%)
jackeylov2,MASTER,84점,173승 161패 (51.80%)
긴장해라마구유시,MASTER,84점,95승 66패 (59.01%)
박투신,MASTER,84점,34승 29패 (53.97%)
li xiang yi,MASTER,84점,92승 67패 (57.86%)
jjjjhhhh,MASTER,84점,235승 229패 (50.65%)
12번호끝2결,MASTER,84점,178승 147패 (54.77%)
민 서,MASTER,84점,119승 103패 (53.60%)
그니리킨,MASTER,84점,57승 52패 (52.29%)
잘먹고 쑥쑥크자,MASTER,84점,101승 100패 (50.25%)
민주공화국,MASTER,84점,258승 237패 (52.12%)
E E 잉,MASTER,84점,389승 371패 (51.18%)
본 전,MASTER,84점,120승 102패 (54.05%)
에고귀엽다,MASTER,84점,556승 537패 (50.87%)
하론성군,MASTER,84점,242승 229패 (51.38%)
백귀야행,MASTER,84점,99승 89패 (52.66%)
적의 뚝배기를 팍,MASTER,84점,271승 245패 (52.52%)
한로드,MASTER,84점,93승 92패 (50.27%)
йoob SUP,MASTER,84점,310승 280패 (52.54%)
의 릉,MASTER,84점,187승 171패 (52.23%)
하 넬,MASTER,84점,376승 378패 (49.87%)
쥐오줌풀,MASTER,84점,281승 266패 (51.37%)
MaIphite,MASTER,84점,257승 254패 (50.29%)
미드 디질게,MASTER,84점,229승 183패 (55.58%)
LGD Ian,MASTER,84점,44승 26패 (62.86%)
조지아 블랙커피,MASTER,84점,69승 55패 (55.65%)
실베스테르,MASTER,84점,96승 90패 (51.61%)
에코만해유,MASTER,84점,50승 35패 (58.82%)
쇼타곤,MASTER,84점,168승 148패 (53.16%)
프로유망주,MASTER,84점,233승 186패 (55.61%)
소년가장원딜,MASTER,84점,299승 329패 (47.61%)
의문의침입자,MASTER,84점,90승 89패 (50.28%)
젠지거녕,MASTER,84점,26승 15패 (63.41%)
유튜브 꺽마,MASTER,84점,266승 239패 (52.67%)
콩정혁,MASTER,84점,116승 81패 (58.88%)
01팍순이,MASTER,83점,179승 175패 (50.56%)
Seong민2,MASTER,83점,81승 69패 (54.00%)
bewg,MASTER,83점,103승 89패 (53.65%)
JeongHoon Lee,MASTER,83점,170승 108패 (61.15%)
서카모니,MASTER,83점,58승 53패 (52.25%)
tupac shakur1,MASTER,83점,372승 338패 (52.39%)
구보니,MASTER,83점,83승 67패 (55.33%)
하하조승현,MASTER,83점,181승 159패 (53.24%)
영원한 벚꽃나무,MASTER,83점,241승 200패 (54.65%)
나루토사스케1,MASTER,83점,162승 156패 (50.94%)
채팅치면아예안함,MASTER,83점,256승 250패 (50.59%)
87세곽덕춘할배인생후의끌어치기,MASTER,83점,108승 94패 (53.47%)
게임잘못해여,MASTER,83점,137승 132패 (50.93%)
구 름,MASTER,83점,298승 265패 (52.93%)
Highest life,MASTER,83점,169승 164패 (50.75%)
경남 구마유시,MASTER,83점,89승 83패 (51.74%)
원콤 먹방,MASTER,83점,39승 35패 (52.70%)
1 OwO 2,MASTER,83점,103승 98패 (51.24%)
xiaonantongxue,MASTER,83점,153승 150패 (50.50%)
Cupid,MASTER,83점,97승 93패 (51.05%)
진 입,MASTER,83점,95승 82패 (53.67%)
오랜 벗,MASTER,83점,117승 92패 (55.98%)
성 현,MASTER,83점,78승 66패 (54.17%)
기구한운명의탑솔,MASTER,83점,105승 89패 (54.12%)
황담기,MASTER,83점,332승 323패 (50.69%)
아 이,MASTER,83점,187승 176패 (51.52%)
러셔러로,MASTER,83점,118승 108패 (52.21%)
cloilk,MASTER,83점,113승 96패 (54.07%)
