name,tear,score,rate
evelynn,MASTER,61점,55승 50패 (52.38%)
눈마살,MASTER,61점,124승 112패 (52.54%)
gesg,MASTER,61점,86승 67패 (56.21%)
팀운망겜15GG,MASTER,61점,194승 135패 (58.97%)
고라애옹,MASTER,61점,115승 110패 (51.11%)
심유딩,MASTER,61점,91승 82패 (52.60%)
하이안녕,MASTER,61점,123승 124패 (49.80%)
그린베렛,MASTER,61점,93승 88패 (51.38%)
지지고장인,MASTER,61점,185승 187패 (49.73%)
자자드가자아,MASTER,61점,234승 221패 (51.43%)
SNOWKING,MASTER,61점,150승 134패 (52.82%)
god is fair,MASTER,61점,137승 111패 (55.24%)
Sociopath Ahnshy,MASTER,61점,135승 122패 (52.53%)
슈비슈비버거세트,MASTER,61점,130승 105패 (55.32%)
서폿이 더 세나,MASTER,61점,213승 210패 (50.35%)
레이븐 페르소나,MASTER,61점,95승 65패 (59.38%)
하앍넌하앍,MASTER,61점,176승 170패 (50.87%)
오른손이오른손,MASTER,61점,173승 175패 (49.71%)
아이삼,MASTER,61점,48승 29패 (62.34%)
나는 청소중,MASTER,61점,176승 154패 (53.33%)
어머 어떻해요,MASTER,61점,80승 72패 (52.63%)
Wenn,MASTER,61점,206승 197패 (51.12%)
JYH1,MASTER,60점,65승 55패 (54.17%)
하우젠바람의여신,MASTER,60점,284승 271패 (51.17%)
SKT T1 진,MASTER,60점,176승 176패 (50.00%)
전멸령,MASTER,60점,109승 100패 (52.15%)
올라운더,MASTER,60점,81승 63패 (56.25%)
백 빌 리,MASTER,60점,98승 75패 (56.65%)
99진,MASTER,60점,138승 133패 (50.92%)
qwerrweq,MASTER,60점,329승 323패 (50.46%)
달콤한 별사탕,MASTER,60점,373승 379패 (49.60%)
세 나,MASTER,60점,154승 130패 (54.23%)
프로즐겜러 맹진,MASTER,60점,259승 252패 (50.68%)
병카이,MASTER,60점,322승 284패 (53.14%)
응애아기수형,MASTER,60점,237승 204패 (53.74%)
도구리,MASTER,60점,68승 51패 (57.14%)
깨돌이,MASTER,60점,347승 330패 (51.26%)
요 네,MASTER,60점,102승 108패 (48.57%)
닷지 절대 안하는 탑카직스,MASTER,60점,176승 175패 (50.14%)
흑 밀,MASTER,60점,101승 67패 (60.12%)
vbnc4rfghijkmtu5,MASTER,60점,76승 67패 (53.15%)
숲속 나르,MASTER,60점,233승 203패 (53.44%)
t1 gumayusi,MASTER,60점,170승 135패 (55.74%)
국밥왜먹음,MASTER,60점,136승 109패 (55.51%)
민트김치주스,MASTER,60점,119승 86패 (58.05%)
슬퍼해요,MASTER,60점,114승 92패 (55.34%)
위아더 좀비,MASTER,60점,126승 107패 (54.08%)
김민찬,MASTER,60점,118승 86패 (57.84%)
심성이못된사람,MASTER,60점,330승 314패 (51.24%)
디니틱스,MASTER,60점,102승 93패 (52.31%)
Colcano,MASTER,60점,82승 50패 (62.12%)
Gankstar,MASTER,60점,105승 93패 (53.03%)
돈까스,MASTER,60점,80승 66패 (54.79%)
준몬이2,MASTER,60점,275승 254패 (51.98%)
Solar 진,MASTER,60점,101승 98패 (50.75%)
둥둥배,MASTER,60점,166승 135패 (55.15%)
잃어버린고리나르,MASTER,60점,159승 149패 (51.62%)
시로 렌,MASTER,60점,250승 240패 (51.02%)
I Love ToKyo,MASTER,60점,195승 191패 (50.52%)
흰 색,MASTER,60점,109승 90패 (54.77%)
상체때메새벽기도,MASTER,60점,194승 148패 (56.73%)
정교함그끝을향해,MASTER,60점,131승 116패 (53.04%)
아몬드래곤,MASTER,60점,204승 184패 (52.58%)
욕바드세요,MASTER,60점,273승 268패 (50.46%)
밍구띠,MASTER,60점,184승 145패 (55.93%)
파라솔레오나,MASTER,60점,106승 63패 (62.72%)
맨날 죽는 누누,MASTER,60점,79승 68패 (53.74%)
자신을 믿는 남자,MASTER,60점,67승 43패 (60.91%)
AUSSIEMAN,MASTER,60점,280승 274패 (50.54%)
떼 힝,MASTER,60점,208승 208패 (50.00%)
AtUrsKlo,MASTER,60점,172승 170패 (50.29%)
Hyeon,MASTER,60점,129승 132패 (49.43%)
짐승집합소,MASTER,60점,95승 57패 (62.50%)
엄준식제자,MASTER,60점,227승 226패 (50.11%)
꾸준희,MASTER,60점,100승 95패 (51.28%)
동휘야,MASTER,60점,203승 201패 (50.25%)
정상길의 창,MASTER,60점,153승 127패 (54.64%)
arastol,MASTER,60점,103승 103패 (50.00%)
화병나는협곡생활,MASTER,59점,175승 158패 (52.55%)
코봉이형아,MASTER,59점,100승 73패 (57.80%)
지기미샤샤샷,MASTER,59점,132승 121패 (52.17%)
신두형과함께춤을,MASTER,59점,247승 231패 (51.67%)
야리면똥쌈,MASTER,59점,105승 88패 (54.40%)
은신장인카직스,MASTER,59점,133승 142패 (48.36%)
초보원딜,MASTER,59점,158승 149패 (51.47%)
꽈자차,MASTER,59점,395승 373패 (51.43%)
사람피말리는게임,MASTER,59점,382승 358패 (51.62%)
백절불굴맨,MASTER,59점,102승 72패 (58.62%)
DARIKING,MASTER,59점,247승 223패 (52.55%)
돌아온춘식이,MASTER,59점,79승 70패 (53.02%)
은정민4,MASTER,59점,79승 47패 (62.70%)
내가미안해,MASTER,59점,70승 55패 (56.00%)
운좋고싶은사람,MASTER,59점,227승 199패 (53.29%)
Saeyan,MASTER,59점,103승 78패 (56.91%)
감준서,MASTER,59점,66승 56패 (54.10%)
수영장파티허인표,MASTER,59점,65승 47패 (58.04%)
캡틴승헌이,MASTER,59점,172승 125패 (57.91%)
upcjugking,MASTER,59점,160승 135패 (54.24%)
다음에밥사줄게,MASTER,59점,182승 151패 (54.65%)
The Season,MASTER,59점,51승 38패 (57.30%)
Zhengchangdemeo,MASTER,59점,264승 245패 (51.87%)
예 나,MASTER,59점,225승 243패 (48.08%)
흔다강,MASTER,59점,346승 333패 (50.96%)
동팔이짱,MASTER,59점,244승 231패 (51.37%)
Lestiny,MASTER,59점,373승 378패 (49.67%)
さくらあやね,MASTER,59점,556승 561패 (49.78%)
먹지마    돼지야,MASTER,59점,159승 135패 (54.08%)
쓰레쉬잘못함,MASTER,59점,273승 256패 (51.61%)
할수없군그래,MASTER,59점,99승 63패 (61.11%)
슬기야그게맞니,MASTER,59점,51승 45패 (53.12%)
귀여움은 범죄,MASTER,59점,38승 21패 (64.41%)
Sorry,MASTER,59점,80승 78패 (50.63%)
Lv1 Archer,MASTER,59점,110승 93패 (54.19%)
신 월,MASTER,59점,92승 87패 (51.40%)
IlIlIIIllllIIlI,MASTER,59점,195승 182패 (51.72%)
꼬닥이,MASTER,59점,103승 67패 (60.59%)
강시헌,MASTER,59점,142승 129패 (52.40%)
adwlad,MASTER,59점,78승 68패 (53.42%)
우치하 규도리,MASTER,58점,353승 360패 (49.51%)
Vaundy2,MASTER,58점,156승 152패 (50.65%)
애 니,MASTER,58점,196승 201패 (49.37%)
하 보여줄게 그냥,MASTER,58점,130승 126패 (50.78%)
엔마 딱 기다려라,MASTER,58점,111승 84패 (56.92%)
yyaichimdL,MASTER,58점,109승 81패 (57.37%)
Z RyeoKR,MASTER,58점,61승 26패 (70.11%)
XD GD Game,MASTER,58점,118승 109패 (51.98%)
교하신도시,MASTER,58점,81승 58패 (58.27%)
화성도마뱀i,MASTER,58점,135승 97패 (58.19%)
kki8,MASTER,58점,97승 60패 (61.78%)
양주의지배자,MASTER,58점,160승 135패 (54.24%)
Hide on bush,MASTER,58점,56승 47패 (54.37%)
콜라없이못삼,MASTER,58점,377승 364패 (50.88%)
흑인을얕보면곤란,MASTER,58점,75승 59패 (55.97%)
너네는실험쥐,MASTER,58점,76승 54패 (58.46%)
한송이의백합,MASTER,58점,151승 103패 (59.45%)
강요니,MASTER,58점,161승 161패 (50.00%)
쌀 근,MASTER,58점,149승 146패 (50.51%)
SKT T1 상혁,MASTER,58점,148승 142패 (51.03%)
꽃이 피면 만나요,MASTER,58점,146승 132패 (52.52%)
Bell Park,MASTER,58점,66승 61패 (51.97%)
InT Master,MASTER,58점,77승 64패 (54.61%)
Hello 후라이,MASTER,58점,61승 39패 (61.00%)
unnammedplayer,MASTER,58점,205승 152패 (57.42%)
어 형이야 세민이형이야,MASTER,58점,215승 202패 (51.56%)
Ganked by mom,MASTER,58점,216승 215패 (50.12%)
지누누,MASTER,58점,80승 61패 (56.74%)
유미혐5,MASTER,58점,171승 163패 (51.20%)
오만한 플레이어,MASTER,58점,135승 109패 (55.33%)
이루다,MASTER,58점,237승 205패 (53.62%)
찌릿찌릿 정상수,MASTER,58점,187승 195패 (48.95%)
생각할걸2,MASTER,58점,144승 117패 (55.17%)
Python7,MASTER,58점,104승 85패 (55.03%)
나는개벌레1,MASTER,58점,76승 43패 (63.87%)
48년생김미옥,MASTER,58점,138승 94패 (59.48%)
넌안질리언,MASTER,58점,80승 58패 (57.97%)
너랑은듀오안할래,MASTER,58점,141승 118패 (54.44%)
클 템,MASTER,58점,295승 237패 (55.45%)
수면유도음악,MASTER,58점,108승 92패 (54.00%)
올해의 첫눈,MASTER,58점,293승 275패 (51.58%)
쿨 탑,MASTER,58점,133승 125패 (51.55%)
Eusebiya,MASTER,58점,121승 101패 (54.50%)
최인식,MASTER,58점,111승 90패 (55.22%)
아산병원커피셔틀,MASTER,58점,122승 103패 (54.22%)
대마왕김세헌크크,MASTER,58점,421승 452패 (48.22%)
스킬예측,MASTER,58점,286승 284패 (50.18%)
에 렌,MASTER,57점,86승 72패 (54.43%)
누비자rider,MASTER,57점,134승 130패 (50.76%)
삼다수1일1통,MASTER,57점,78승 55패 (58.65%)
송군1,MASTER,57점,111승 81패 (57.81%)
Stitches,MASTER,57점,114승 107패 (51.58%)
이름조차없는사람,MASTER,57점,95승 72패 (56.89%)
JUGKING,MASTER,57점,364승 348패 (51.12%)
JUGKlNG,MASTER,57점,117승 93패 (55.71%)
아이로니,MASTER,57점,154승 145패 (51.51%)
カーキ,MASTER,57점,57승 58패 (49.57%)
옥희댁,MASTER,57점,180승 135패 (57.14%)
고전파,MASTER,57점,120승 90패 (57.14%)
nv shen,MASTER,57점,32승 17패 (65.31%)
viper3,MASTER,57점,350승 315패 (52.63%)
사랑한다고개련아,MASTER,57점,18승 1패 (94.74%)
우롱리,MASTER,57점,119승 93패 (56.13%)
미워도 다시 한번,MASTER,57점,97승 69패 (58.43%)
Volare via,MASTER,57점,357승 344패 (50.93%)
카why네,MASTER,57점,115승 91패 (55.83%)
너네 오늘 죽자,MASTER,57점,156승 117패 (57.14%)
HXL,MASTER,57점,51승 32패 (61.45%)
미칠것같이파이팅,MASTER,57점,235승 207패 (53.17%)
LV1콩순이,MASTER,57점,230승 195패 (54.12%)
Akaps,MASTER,57점,143승 121패 (54.17%)
4타의미학,MASTER,57점,424승 420패 (50.24%)
고세구z,MASTER,57점,236승 209패 (53.03%)
I Do Not Dive,MASTER,57점,128승 111패 (53.56%)
여우비,MASTER,57점,175승 167패 (51.17%)
미로남불원징징,MASTER,57점,123승 114패 (51.90%)
한남충 재기하라,MASTER,57점,258승 251패 (50.69%)
권유진,MASTER,57점,94승 94패 (50.00%)
늙고 병든 왕건우,MASTER,57점,338승 337패 (50.07%)
그때의 온도,MASTER,57점,61승 50패 (54.95%)
제발봐주세염,MASTER,57점,108승 99패 (52.17%)
옴걸 Or린,MASTER,56점,119승 101패 (54.09%)
보지만지고토시기,MASTER,56점,160승 104패 (60.61%)
천안탱크보이,MASTER,56점,121승 110패 (52.38%)
abcdeasy,MASTER,56점,135승 119패 (53.15%)
코코앞다리,MASTER,56점,336승 310패 (52.01%)
senluo,MASTER,56점,109승 92패 (54.23%)
응애서코,MASTER,56점,189승 189패 (50.00%)
정 글,MASTER,56점,182승 175패 (50.98%)
펭수 안티팬,MASTER,56점,139승 112패 (55.38%)
오리사절대안함,MASTER,56점,187승 157패 (54.36%)
망구 고양이,MASTER,56점,54승 25패 (68.35%)
화나서손이떨림,MASTER,56점,320승 313패 (50.55%)
윤티즈,MASTER,56점,146승 140패 (51.05%)
엘피스타,MASTER,56점,223승 190패 (54.00%)
부러진 척,MASTER,56점,168승 153패 (52.34%)
화려한 fu11 camp,MASTER,56점,278승 267패 (51.01%)
J G,MASTER,56점,85승 35패 (70.83%)
영 휘,MASTER,56점,446승 448패 (49.89%)
엠 차,MASTER,56점,94승 65패 (59.12%)
크리스티아누 호날두,MASTER,56점,227승 182패 (55.50%)
G1P1T1,MASTER,56점,67승 43패 (60.91%)
Sup want GG,MASTER,56점,397승 389패 (50.51%)
별과하나의시,MASTER,56점,75승 55패 (57.69%)
정지 소년,MASTER,56점,153승 149패 (50.66%)
최현우,MASTER,56점,205승 162패 (55.86%)
Saeroum,MASTER,56점,75승 65패 (53.57%)
zkawrfw1,MASTER,56점,50승 24패 (67.57%)
대 인,MASTER,56점,64승 54패 (54.24%)
신세한탄,MASTER,56점,225승 195패 (53.57%)
Laury,MASTER,56점,117승 108패 (52.00%)
밍 렐,MASTER,56점,240승 200패 (54.55%)
hodor,MASTER,56점,64승 43패 (59.81%)
살인전차는달린다,MASTER,56점,398승 418패 (48.77%)
우디르약해요,MASTER,56점,124승 102패 (54.87%)
나현성,MASTER,56점,159승 145패 (52.30%)
Team AW liam,MASTER,56점,84승 65패 (56.38%)
Ariados,MASTER,56점,189승 157패 (54.62%)
아이스크림 빙수,MASTER,56점,169승 166패 (50.45%)
독전갈,MASTER,56점,251승 250패 (50.10%)
사랑해 열애중,MASTER,56점,32승 18패 (64.00%)
박으면서 성장,MASTER,56점,198승 189패 (51.16%)
꿀벌은    심심해,MASTER,56점,97승 92패 (51.32%)
전물협,MASTER,55점,91승 59패 (60.67%)
나쁘지않아욥,MASTER,55점,120승 129패 (48.19%)
원딜은 리쉬안해,MASTER,55점,44승 24패 (64.71%)
티모들의 왕,MASTER,55점,167승 145패 (53.53%)
공황상태,MASTER,55점,123승 111패 (52.56%)
무시할정도의강자,MASTER,55점,164승 149패 (52.40%)
주녁손,MASTER,55점,23승 6패 (79.31%)
XinzhaWo,MASTER,55점,49승 35패 (58.33%)
초이통통,MASTER,55점,110승 104패 (51.40%)
최현우,MASTER,55점,178승 139패 (56.15%)
9태구,MASTER,55점,374승 346패 (51.94%)
      OoO b,MASTER,55점,171승 157패 (52.13%)
하이머딩거,MASTER,55점,129승 121패 (51.60%)
윤루카스,MASTER,55점,53승 41패 (56.38%)
내위치잘봐,MASTER,55점,114승 110패 (50.89%)
AKAPS,MASTER,55점,98승 92패 (51.58%)
KarmaWe1leSSS,MASTER,55점,133승 96패 (58.08%)
lili,MASTER,55점,127승 133패 (48.85%)
happygame,MASTER,55점,390승 383패 (50.45%)
절망 재앙 ,MASTER,55점,233승 226패 (50.76%)
탑다이브 쳐와라,MASTER,55점,70승 58패 (54.69%)
씹쪽이,MASTER,55점,119승 106패 (52.89%)
서폿전령오라고,MASTER,55점,100승 85패 (54.05%)
델레브,MASTER,55점,107승 86패 (55.44%)
캐리머신 백송민,MASTER,55점,248승 224패 (52.54%)
으으아아악,MASTER,55점,127승 111패 (53.36%)
상커센빠이,MASTER,55점,100승 96패 (51.02%)
킹물갓은수,MASTER,55점,90승 67패 (57.32%)
챤 임,MASTER,55점,86승 79패 (52.12%)
하 유리 자하드,MASTER,55점,289승 272패 (51.52%)
진짜총,MASTER,55점,178승 162패 (52.35%)
득득이,MASTER,55점,144승 120패 (54.55%)
그냥대가리박음,MASTER,55점,112승 89패 (55.72%)
카와이 포메,MASTER,55점,132승 120패 (52.38%)
2동재,MASTER,55점,234승 229패 (50.54%)
엔 비,MASTER,55점,72승 67패 (51.80%)
모치즈키 안나,MASTER,55점,133승 133패 (50.00%)
숲속 보노보노,MASTER,55점,213승 191패 (52.72%)
동흠이,MASTER,55점,218승 227패 (48.99%)
자기남,MASTER,55점,88승 81패 (52.07%)
허허실실미드,MASTER,55점,92승 84패 (52.27%)
It wilI be fine ,MASTER,55점,136승 130패 (51.13%)
민경진,MASTER,55점,44승 20패 (68.75%)
몽 춘,MASTER,55점,95승 91패 (51.08%)
응우웬 뿌락탁,MASTER,55점,240승 209패 (53.45%)
01팍순이,MASTER,54점,180승 175패 (50.70%)
탯 창,MASTER,54점,111승 92패 (54.68%)
어쿠스틱 재즈,MASTER,54점,72승 64패 (52.94%)
호시노 동니,MASTER,54점,153승 153패 (50.00%)
지누마르,MASTER,54점,480승 479패 (50.05%)
lffzzz,MASTER,54점,83승 50패 (62.41%)
Kadosh,MASTER,54점,90승 77패 (53.89%)
이기적인게승자,MASTER,54점,208승 190패 (52.26%)
5계절24달,MASTER,54점,175승 175패 (50.00%)
머 운,MASTER,54점,504승 485패 (50.96%)
누 누,MASTER,54점,109승 85패 (56.19%)
바텀프로지망생,MASTER,54점,110승 84패 (56.70%)
Polygon Angel,MASTER,54점,103승 68패 (60.23%)
냥냥댄스,MASTER,54점,465승 413패 (52.96%)
제이스,MASTER,54점,241승 217패 (52.62%)
bawangsebaqi,MASTER,54점,238승 225패 (51.40%)
병장 김경현,MASTER,54점,46승 32패 (58.97%)
고등학생 정승호,MASTER,54점,64승 34패 (65.31%)
canon duet,MASTER,54점,187승 181패 (50.82%)
뭐라구,MASTER,54점,76승 49패 (60.80%)
열심히들산다,MASTER,54점,142승 128패 (52.59%)
변준동생,MASTER,54점,336승 309패 (52.09%)
기 파,MASTER,54점,61승 45패 (57.55%)
수파도프,MASTER,54점,285승 246패 (53.67%)
izcheong,MASTER,54점,128승 114패 (52.89%)
데프프프프픗,MASTER,54점,158승 142패 (52.67%)
버스타는승객,MASTER,54점,156승 156패 (50.00%)
아칼리 요네 아지르,MASTER,54점,159승 118패 (57.40%)
오직 유 빛날 빈,MASTER,54점,185승 173패 (51.68%)
유 빈,MASTER,54점,80승 67패 (54.42%)
진홍색 연구,MASTER,54점,54승 48패 (52.94%)
콩대congdae,MASTER,54점,105승 98패 (51.72%)
막타는챙기셔야죠,MASTER,54점,124승 129패 (49.01%)
다 윗,MASTER,54점,50승 38패 (56.82%)
Zeus,MASTER,54점,61승 22패 (73.49%)
재 째,MASTER,54점,239승 225패 (51.51%)
영앤스몰딕,MASTER,54점,128승 112패 (53.33%)
승 민,MASTER,53점,148승 138패 (51.75%)
Saha,MASTER,53점,141승 137패 (50.72%)
Destiny,MASTER,53점,177승 122패 (59.20%)
김민교만나면뎐짐,MASTER,53점,41승 33패 (55.41%)
내맘대로한다꺼저,MASTER,53점,80승 78패 (50.63%)
123122141412341,MASTER,53점,102승 110패 (48.11%)
Love Ietter,MASTER,53점,111승 96패 (53.62%)
CR7,MASTER,53점,214승 204패 (51.20%)
OK상민,MASTER,53점,183승 158패 (53.67%)
й 몰락 트위치 й,MASTER,53점,129승 98패 (56.83%)
천일염,MASTER,53점,90승 67패 (57.32%)
나나쿠사 나즈나,MASTER,53점,32승 23패 (58.18%)
Airenl,MASTER,53점,45승 17패 (72.58%)
인사과대복지국장,MASTER,53점,247승 208패 (54.29%)
lilililiiiil,MASTER,53점,76승 58패 (56.72%)
딥스중독자,MASTER,53점,203승 188패 (51.92%)
나의 별이 돼주오,MASTER,53점,155승 103패 (60.08%)
fdgdgkdfd,MASTER,53점,87승 64패 (57.62%)
유미하면오픈겜,MASTER,53점,90승 87패 (50.85%)
리따이슌,MASTER,53점,479승 473패 (50.32%)
yoosung,MASTER,53점,128승 86패 (59.81%)
석관동 수유점,MASTER,53점,187승 166패 (52.97%)
Twitch One,MASTER,53점,196승 160패 (55.06%)
대충생긴놈,MASTER,53점,112승 102패 (52.34%)
Indexy,MASTER,53점,139승 110패 (55.82%)
도망간머리카락,MASTER,53점,26승 10패 (72.22%)
FPX레전드김한샘,MASTER,53점,46승 33패 (58.23%)
백핑형정글칼차단,MASTER,53점,117승 107패 (52.23%)
주 훈,MASTER,53점,148승 149패 (49.83%)
매우바쁜현대인,MASTER,53점,235승 244패 (49.06%)
판단좀 잘좀해봐,MASTER,53점,32승 16패 (66.67%)
빛 내,MASTER,53점,48승 24패 (66.67%)
삐졌어요,MASTER,53점,138승 95패 (59.23%)
봉다랑,MASTER,53점,165승 131패 (55.74%)
애 환,MASTER,53점,96승 98패 (49.48%)
언럭키쇼메,MASTER,53점,74승 64패 (53.62%)
백골 한 남 현 우,MASTER,53점,99승 89패 (52.66%)
ワンディール,MASTER,53점,100승 92패 (52.08%)
김보성,MASTER,53점,276승 251패 (52.37%)
gkqkvbaks,MASTER,53점,41승 28패 (59.42%)
Wuzzi,MASTER,53점,78승 61패 (56.12%)
jatoria,MASTER,53점,73승 43패 (62.93%)
아프로 숲튽훈,MASTER,53점,139승 113패 (55.16%)
바람고추,MASTER,53점,301승 298패 (50.25%)
dermatologist,MASTER,53점,162승 153패 (51.43%)
전라인다가능,MASTER,53점,85승 81패 (51.20%)
팀운몰카당하는중인계정,MASTER,53점,195승 189패 (50.78%)
군빵맨,MASTER,53점,29승 12패 (70.73%)
영양버거,MASTER,53점,78승 66패 (54.17%)
스피어헤드전대장,MASTER,53점,79승 55패 (58.96%)
좋아하니까 귀여운 거야,MASTER,53점,33승 23패 (58.93%)
상상의하늘,MASTER,53점,608승 597패 (50.46%)
미드에서이불킥,MASTER,53점,209승 193패 (51.99%)
겐세이신,MASTER,52점,94승 75패 (55.62%)
티 모,MASTER,52점,295승 288패 (50.60%)
cancan,MASTER,52점,164승 154패 (51.57%)
고양이는케릉케릉,MASTER,52점,114승 93패 (55.07%)
가짜회계사,MASTER,52점,151승 108패 (58.30%)
앙서모띠,MASTER,52점,140승 129패 (52.04%)
소년가장 원딜,MASTER,52점,253승 241패 (51.21%)
채팅안치고열심히해요,MASTER,52점,366승 364패 (50.14%)
RTX4090,MASTER,52점,74승 44패 (62.71%)
엄기퇴소,MASTER,52점,107승 80패 (57.22%)
awsevkjlwanrk,MASTER,52점,240승 198패 (54.79%)
띵콩땅콩,MASTER,52점,245승 214패 (53.38%)
CCLL2,MASTER,52점,133승 120패 (52.57%)
굴려보니베인,MASTER,52점,101승 79패 (56.11%)
H i,MASTER,52점,169승 151패 (52.81%)
Katdo,MASTER,52점,104승 99패 (51.23%)
테 모,MASTER,52점,110승 123패 (47.21%)
시바견꼼이탱이,MASTER,52점,656승 656패 (50.00%)
Edge,MASTER,52점,165승 164패 (50.15%)
뱅둥이,MASTER,52점,97승 88패 (52.43%)
LUV WHISPER,MASTER,52점,183승 133패 (57.91%)
동콩이,MASTER,52점,128승 114패 (52.89%)
Kyle,MASTER,52점,61승 62패 (49.59%)
aya shalkar,MASTER,52점,223승 175패 (56.03%)
저는레전드입니다,MASTER,52점,228승 221패 (50.78%)
야옹야옹묘생,MASTER,52점,122승 117패 (51.05%)
지방공학,MASTER,52점,41승 24패 (63.08%)
연승하는계정,MASTER,52점,118승 110패 (51.75%)
송 림,MASTER,52점,149승 143패 (51.03%)
D0 Dive,MASTER,52점,243승 237패 (50.62%)
splite,MASTER,52점,48승 41패 (53.93%)
김지영씨 좋아요,MASTER,52점,113승 108패 (51.13%)
오늘은내일보다젊다,MASTER,52점,69승 62패 (52.67%)
유튜브 꺽마,MASTER,52점,269승 243패 (52.54%)
현주엄마 일수,MASTER,51점,321승 321패 (50.00%)
숲 비둘기,MASTER,51점,60승 40패 (60.00%)
nothing about me,MASTER,51점,45승 31패 (59.21%)
두더지,MASTER,51점,20승 7패 (74.07%)
옆집할배괴롭히기,MASTER,51점,74승 35패 (67.89%)
MID,MASTER,51점,171승 158패 (51.98%)
  Realize  ,MASTER,51점,519승 489패 (51.49%)
쟝성훈,MASTER,51점,316승 281패 (52.93%)
lanyu04supft,MASTER,51점,118승 76패 (60.82%)
divin,MASTER,51점,67승 61패 (52.34%)
본캐정지먹고옴,MASTER,51점,422승 411패 (50.66%)
Canyon FenSi,MASTER,51점,239승 236패 (50.32%)
도전을하자,MASTER,51점,75승 64패 (53.96%)
Seven,MASTER,51점,67승 59패 (53.17%)
kite to kite,MASTER,51점,174승 149패 (53.87%)
pilixiaodai0,MASTER,51점,61승 32패 (65.59%)
최인소맨,MASTER,51점,82승 79패 (50.93%)
자 걍,MASTER,51점,116승 76패 (60.42%)
Tsunami Love,MASTER,51점,172승 160패 (51.81%)
미 드,MASTER,51점,187승 184패 (50.40%)
Kayn carry,MASTER,51점,99승 99패 (50.00%)
애스크미,MASTER,51점,195승 184패 (51.45%)
오지짱,MASTER,51점,135승 102패 (56.96%)
CrazyCat88,MASTER,51점,272승 257패 (51.42%)
유 주,MASTER,51점,49승 36패 (57.65%)
한국 좋아해요,MASTER,51점,99승 65패 (60.37%)
6619,MASTER,51점,98승 68패 (59.04%)
시훈데용,MASTER,51점,60승 49패 (55.05%)
미니맵잘보는사람,MASTER,51점,160승 166패 (49.08%)
캐 인,MASTER,51점,32승 17패 (65.31%)
오 민태식이,MASTER,51점,63승 47패 (57.27%)
시 우,MASTER,51점,506승 509패 (49.85%)
은 연,MASTER,51점,76승 66패 (53.52%)
비매왕,MASTER,51점,212승 203패 (51.08%)
자르반센세,MASTER,51점,170승 146패 (53.80%)
우 근,MASTER,51점,29승 18패 (61.70%)
댄서의 삶,MASTER,51점,259승 251패 (50.78%)
Mentin,MASTER,51점,180승 171패 (51.28%)
Draven,MASTER,51점,31승 12패 (72.09%)
별의연인,MASTER,51점,104승 83패 (55.61%)
MIDKING47,MASTER,51점,85승 81패 (51.20%)
Castitas,MASTER,51점,57승 37패 (60.64%)
타코야끼,MASTER,51점,109승 105패 (50.93%)
왕점할머니맥주,MASTER,51점,221승 190패 (53.77%)
오늘의만찬은,MASTER,51점,110승 98패 (52.88%)
광주의 종건,MASTER,51점,168승 146패 (53.50%)
탈리야,MASTER,51점,126승 112패 (52.94%)
0솜뭉치0,MASTER,51점,89승 72패 (55.28%)
Twice Tzuyu,MASTER,51점,57승 54패 (51.35%)
상식선에서하자좀,MASTER,51점,183승 169패 (51.99%)
tingbuddong,MASTER,50점,104승 96패 (52.00%)
연세영,MASTER,50점,32승 20패 (61.54%)
불만있음자세고쳐,MASTER,50점,134승 117패 (53.39%)
다 이루리라,MASTER,50점,110승 79패 (58.20%)
KSPO1988,MASTER,50점,97승 91패 (51.60%)
멘탈안놓치는사람,MASTER,50점,364승 333패 (52.22%)
Ekko,MASTER,50점,121승 99패 (55.00%)
토 조,MASTER,50점,151승 145패 (51.01%)
apxdd,MASTER,50점,48승 33패 (59.26%)
Xink,MASTER,50점,270승 258패 (51.14%)
 따따맨,MASTER,50점,54승 47패 (53.47%)
Talon9y,MASTER,50점,64승 32패 (66.67%)
T1 Faker,MASTER,50점,390승 368패 (51.45%)
죽어도 문어지지않는다,MASTER,50점,138승 110패 (55.65%)
리제로영근,MASTER,50점,108승 61패 (63.91%)
golden sheaths,MASTER,50점,279승 283패 (49.64%)
T1 Gumayusi,MASTER,50점,179승 136패 (56.83%)
용먹으면게임짐,MASTER,50점,96승 64패 (60.00%)
supgapzz,MASTER,50점,177승 171패 (50.86%)
UNNAMEDTOP,MASTER,50점,38승 28패 (57.58%)
정신나가12,MASTER,50점,217승 160패 (57.56%)
maruche,MASTER,50점,67승 59패 (53.17%)
둉 희,MASTER,50점,143승 113패 (55.86%)
드리즐,MASTER,50점,29승 16패 (64.44%)
한우진,MASTER,50점,175승 150패 (53.85%)
nj lol,MASTER,50점,61승 48패 (55.96%)
김시평,MASTER,50점,185승 180패 (50.68%)
이게맞나싶다나는,MASTER,50점,182승 190패 (48.92%)
KuroSakura,MASTER,50점,56승 28패 (66.67%)
갓썬1,MASTER,50점,575승 570패 (50.22%)
cex master 모,MASTER,50점,115승 91패 (55.83%)
flamingo,MASTER,50점,83승 65패 (56.08%)
Hide on bush,MASTER,50점,246승 213패 (53.59%)
삼만재,MASTER,50점,229승 198패 (53.63%)
GM소han사,MASTER,50점,50승 30패 (62.50%)
dlrlwkdk,MASTER,50점,37승 25패 (59.68%)
지옥 다녀온 사람,MASTER,50점,112승 107패 (51.14%)
