name,tear,score,rate
한 겸,M,46 LP,64승 64패 61.5%
걸음마다함께할게,M,46 LP,65승 65패 53.3%
xxun,M,46 LP,227승 227패 51.2%
xiaoyyds,M,46 LP,38승 38패 52.8%
noob0000000,M,46 LP,401승 401패 55.2%
kolhl,M,46 LP,148승 148패 56.1%
free eye,M,46 LP,174승 174패 58.8%
dfds,M,46 LP,191승 191패 49.7%
cheskt,M,46 LP,98승 98패 54.7%
What would u do,M,46 LP,48승 48패 59.3%
What it is,M,46 LP,113승 113패 58.2%
야 망,M,46 LP,97승 97패 57.7%
Vinavi,M,46 LP,197승 197패 52.1%
Thsk,M,46 LP,69승 69패 54.8%
T1 care,M,46 LP,77승 77패 53.1%
Sheepcloud,M,46 LP,47승 47패 57.3%
Quebec,M,46 LP,248승 248패 57.7%
punish,M,46 LP,137승 137패 50.9%
Number10 Neymar,M,46 LP,146승 146패 57.0%
AD Innovation,M,46 LP,83승 83패 52.5%
Mihail TaIs,M,46 LP,55승 55패 50.9%
Man1 city,M,46 LP,585승 585패 50.6%
KDkold,M,46 LP,145승 145패 60.2%
JUIK이네,M,46 LP,216승 216패 56.4%
Isekai,M,46 LP,166승 166패 53.9%
Huntsman,M,46 LP,128승 128패 57.1%
Hes back 240905,M,46 LP,73승 73패 58.9%
Hard So Hard,M,46 LP,72승 72패 50.7%
회색소,M,46 LP,69승 69패 59.0%
Elaborate Moving,M,46 LP,514승 514패 50.7%
DRX Infested,M,46 LP,50승 50패 57.5%
BuriBuri Mon,M,46 LP,126승 126패 50.8%
MariGold,M,46 LP,38승 38패 60.3%
AmmYolMan,M,46 LP,145승 145패 51.1%
JDG Ruler,M,46 LP,38승 38패 57.6%
종 하,M,46 LP,116승 116패 54.7%
화산전생 주서천,M,45 LP,47승 47패 61.8%
홍왕우,M,45 LP,170승 170패 50.7%
형수 하나 형수,M,45 LP,98승 98패 60.9%
혐오를 멈춰요,M,45 LP,128승 128패 54.2%
준코볼,M,45 LP,146승 146패 52.1%
집 사,M,45 LP,110승 110패 57.6%
해달도둑,M,45 LP,114승 114패 50.2%
포뇨의지옥참마도,M,45 LP,84승 84패 54.9%
Precede,M,45 LP,493승 493패 52.3%
팀운개젖버러지겜,M,45 LP,186승 186패 57.8%
툴 비,M,45 LP,74승 74패 52.5%
킹한민국흥해라,M,45 LP,90승 90패 54.2%
Catharsis,M,45 LP,179승 179패 49.2%
칼바람 냠냠,M,45 LP,52승 52패 64.2%
zzky,M,45 LP,238승 238패 50.4%
최원우 아커만,M,45 LP,336승 336패 52.5%
불의축제파이크,M,45 LP,218승 218패 49.7%
차 촤,M,45 LP,190승 190패 52.2%
정신병자 뽀삐,M,45 LP,109승 109패 49.8%
정글없이살아남기,M,45 LP,358승 358패 52.7%
전라남도순천대표,M,45 LP,204승 204패 51.6%
인생은새로파,M,45 LP,84승 84패 54.2%
인문지리학의시선,M,45 LP,103승 103패 50.5%
응애병아리,M,45 LP,39승 39패 60.0%
으뜸기사,M,45 LP,215승 215패 52.7%
유쟁쓰,M,45 LP,169승 169패 49.9%
웰컴투 바드랜드,M,45 LP,170승 170패 51.7%
원딜서폿둘다해요,M,45 LP,289승 289패 53.7%
우즈마키 박호광,M,45 LP,98승 98패 52.7%
오펜하이머Lee,M,45 LP,153승 153패 57.7%
여름이었다1,M,45 LP,39승 39패 57.4%
아녀뇽,M,45 LP,238승 238패 53.0%
아기은수,M,45 LP,203승 203패 53.3%
스텝없는긁기,M,45 LP,290승 290패 52.3%
소환사의 지방,M,45 LP,358승 358패 49.9%
세아베렌워커,M,45 LP,63승 63패 62.4%
성정동개구리,M,45 LP,27승 27패 69.2%
화섭06,M,45 LP,132승 132패 57.1%
산뜻한 겨울바람,M,45 LP,59승 59패 54.1%
사람이름이오대식,M,45 LP,62승 62패 51.2%
뽀 번,M,45 LP,122승 122패 49.6%
L0LVERYG0SU,M,45 LP,77승 77패 55.8%
빡겜유저오두희,M,45 LP,311승 311패 50.8%
비비큐먹고싶다,M,45 LP,138승 138패 51.5%
보로보로롱,M,45 LP,44승 44패 59.5%
뱅우기,M,45 LP,183승 183패 50.6%
FA Downer,M,45 LP,89승 89패 61.0%
바루스님,M,45 LP,149승 149패 49.7%
바드할랭,M,45 LP,31승 31패 59.6%
최동구리,M,45 LP,44승 44패 56.4%
메이릴맘,M,45 LP,223승 223패 49.7%
스 겜,M,45 LP,192승 192패 51.3%
뜌류뜌뺘랴뺘,M,45 LP,100승 100패 57.1%
딜교해서피빼니까다이브좀해라,M,45 LP,138승 138패 55.6%
들여다보곤해,M,45 LP,268승 268패 53.3%
쓰레쉬,M,45 LP,39승 39패 58.2%
헤이스트,M,45 LP,80승 80패 51.9%
늘이형,M,45 LP,78승 78패 52.0%
눈물이나네요,M,45 LP,145승 145패 54.9%
강상균,M,45 LP,84승 84패 52.2%
나만지켜,M,45 LP,141승 141패 53.8%
꽃보잎,M,45 LP,61승 61패 64.2%
꽃게 비질게,M,45 LP,60승 60패 54.1%
까페인중독,M,45 LP,40승 40패 54.8%
김밥도둑인하윤,M,45 LP,77승 77패 56.2%
그랬구나,M,45 LP,39승 39패 56.5%
그 바다,M,45 LP,102승 102패 51.0%
규 밍,M,45 LP,148승 148패 51.4%
국자로떠먹여줄게,M,45 LP,159승 159패 53.2%
최고존엄대존잘리어스zl존정민님,M,45 LP,56승 56패 51.4%
이현우,M,45 LP,201승 201패 50.5%
고양이도시락,M,45 LP,260승 260패 49.8%
감귤태세갱플랭크,M,45 LP,43승 43패 58.1%
광 대,M,45 LP,78승 78패 57.4%
zl존준영123,M,45 LP,98승 98패 60.9%
Ivernking,M,45 LP,204승 204패 54.1%
uuii,M,45 LP,94승 94패 58.4%
ryeohwa,M,45 LP,41승 41패 66.1%
qrxb,M,45 LP,44승 44패 55.0%
llliiiiiiiill,M,45 LP,63승 63패 55.8%
Nowayout,M,45 LP,175승 175패 52.9%
Ruler,M,45 LP,123승 123패 52.1%
bei bi 777,M,45 LP,785승 785패 50.3%
You Kn0w What,M,45 LP,83승 83패 52.5%
Yejae,M,45 LP,67승 67패 56.3%
Warbringer,M,45 LP,312승 312패 50.9%
TP0,M,45 LP,232승 232패 54.7%
TOHO animation,M,45 LP,105승 105패 57.1%
소리소문,M,45 LP,39승 39패 59.1%
SPOONMOON,M,45 LP,183승 183패 51.4%
Haaland,M,45 LP,57승 57패 59.4%
PSG 리그앙인,M,45 LP,345승 345패 51.0%
T1 Keria,M,45 LP,113승 113패 51.1%
정 현,M,45 LP,98승 98패 50.8%
Labor of my love,M,45 LP,138승 138패 60.3%
Jobs done,M,45 LP,133승 133패 50.4%
Good Moaning,M,45 LP,123승 123패 56.2%
Fulie,M,45 LP,28승 28패 65.1%
Fnatic Top,M,45 LP,152승 152패 55.5%
EGY감독,M,45 LP,103승 103패 54.8%
최동현,M,45 LP,194승 194패 48.5%
Dia Escaped,M,45 LP,141승 141패 49.8%
Cryopaw,M,45 LP,253승 253패 48.7%
Chaoyue Shangdi,M,45 LP,116승 116패 52.7%
CANN0N,M,45 LP,61승 61패 54.5%
Badman1,M,45 LP,176승 176패 51.9%
Accccc,M,45 LP,557승 557패 49.9%
AP극딜,M,45 LP,159승 159패 56.8%
스물두번째밤,M,45 LP,137승 137패 49.3%
DontEver,M,45 LP,110승 110패 59.1%
황두경,M,44 LP,212승 212패 53.1%
주드벨링엄,M,44 LP,52승 52패 57.8%
현준 공주님,M,44 LP,96승 96패 59.3%
해운대따따PC방,M,44 LP,33승 33패 61.1%
미드 벨코즈,M,44 LP,43승 43패 52.4%
야구빠따전문의,M,44 LP,85승 85패 51.5%
한쿸말몰라요,M,44 LP,141승 141패 51.1%
하딘데스,M,44 LP,124승 124패 50.2%
핑찍지말고너도와,M,44 LP,117승 117패 51.5%
T1 ZEUS,M,44 LP,146승 146패 50.2%
Deft,M,44 LP,172승 172패 55.5%
텔든 렐,M,44 LP,397승 397패 51.6%
탑3렙다이브함,M,44 LP,206승 206패 50.4%
탈모원인협곡,M,44 LP,81승 81패 51.3%
으 앙,M,44 LP,58승 58패 55.2%
츄 분,M,44 LP,175승 175패 50.1%
손오반,M,44 LP,128승 128패 50.4%
중앙처리장치,M,44 LP,120승 120패 50.2%
제주시연동삽니다,M,44 LP,130승 130패 56.0%
정해성가신놈,M,44 LP,199승 199패 54.2%
T1 Oner,M,44 LP,140승 140패 48.4%
Hide on bush,M,44 LP,249승 249패 53.4%
이기는라인좀가라,M,44 LP,266승 266패 51.8%
이교상,M,44 LP,133승 133패 59.9%
윤마유시,M,44 LP,257승 257패 51.6%
원딜신되고픈자,M,44 LP,90승 90패 62.9%
오히려좋아,M,44 LP,90승 90패 56.6%
오리지널크래커,M,44 LP,94승 94패 53.7%
오늘커피두잔,M,44 LP,454승 454패 52.2%
예티 익충이,M,44 LP,289승 289패 50.4%
영주꽃대지,M,44 LP,167승 167패 51.2%
여편네 때리기,M,44 LP,185승 185패 55.6%
Akaps,M,44 LP,61승 61패 54.5%
양민123,M,44 LP,243승 243패 52.7%
앵바니,M,44 LP,152승 152패 55.3%
앞에가 진짜,M,44 LP,205승 205패 53.4%
안우혁,M,44 LP,105승 105패 62.1%
쓰레기게임접어요,M,44 LP,75승 75패 53.2%
아름다운 채팅창,M,44 LP,171승 171패 55.0%
아 팀운 지리네,M,44 LP,185승 185패 53.5%
악 동,M,44 LP,148승 148패 55.4%
섹시한상혁씨,M,44 LP,94승 94패 51.9%
세훈잉,M,44 LP,120승 120패 48.2%
세상이나를버려도,M,44 LP,74승 74패 52.5%
Xiou lu,M,44 LP,265승 265패 50.2%
고구마,M,44 LP,147승 147패 52.5%
사 용,M,44 LP,67승 67패 56.8%
뽀 원,M,44 LP,211승 211패 50.5%
뻥카치지마세요,M,44 LP,77승 77패 55.0%
자 크,M,44 LP,166승 166패 50.8%
보로스,M,44 LP,113승 113패 53.1%
배고픈 투덜이,M,44 LP,152승 152패 48.6%
미친듯이 파이팅,M,44 LP,388승 388패 50.1%
미래 신랑,M,44 LP,311승 311패 50.4%
매 곡,M,44 LP,69승 69패 55.2%
맛있는 포도사탕,M,44 LP,51승 51패 58.0%
만수야 낸내하자,M,44 LP,130승 130패 55.8%
리얼빵빵이,M,44 LP,277승 277패 51.5%
람머스기여어,M,44 LP,141승 141패 51.8%
라인바꿉니다,M,44 LP,224승 224패 57.6%
라야와마지막드래곤,M,44 LP,105승 105패 53.3%
니미럴,M,44 LP,136승 136패 57.1%
노담 전담도안함,M,44 LP,115승 115패 53.5%
냥뇽녕냥 fan,M,44 LP,446승 446패 50.0%
내가 조민규,M,44 LP,48승 48패 57.8%
내 원딜 냅둬 QAQ,M,44 LP,87승 87패 68.0%
나세연,M,44 LP,106승 106패 55.5%
나는지능이없어요,M,44 LP,93승 93패 55.4%
나는수달이좋아,M,44 LP,326승 326패 50.2%
초보원딜,M,44 LP,167승 167패 51.1%
김건도,M,44 LP,94승 94패 60.3%
광야 떠돌이,M,44 LP,172승 172패 53.4%
고통왕 흉기,M,44 LP,181승 181패 53.7%
고인물쥐,M,44 LP,72승 72패 62.6%
고양이 강제분양,M,44 LP,49승 49패 51.6%
고네이,M,44 LP,281승 281패 48.4%
계속쳐꺾이는마음,M,44 LP,214승 214패 49.7%
ADKING,M,44 LP,117승 117패 53.4%
갓소금,M,44 LP,132승 132패 52.0%
김세정,M,44 LP,297승 297패 51.4%
시 바,M,44 LP,67승 67패 50.8%
rgdpg,M,44 LP,75승 75패 63.6%
reluR G neG,M,44 LP,49승 49패 55.1%
pongporo,M,44 LP,142승 142패 49.8%
o r i a й n a,M,44 LP,153승 153패 51.2%
kimddabu,M,44 LP,149승 149패 56.2%
숟 가 락,M,44 LP,133승 133패 56.8%
abvcewdew,M,44 LP,175승 175패 52.9%
배춘희,M,44 LP,179승 179패 55.9%
WINNERS LOSERS,M,44 LP,562승 562패 52.1%
ReDive,M,44 LP,277승 277패 55.2%
Annie,M,44 LP,172승 172패 51.8%
LangLang,M,44 LP,175승 175패 51.3%
KCTC Yena,M,44 LP,85승 85패 54.5%
94cuckoo,M,44 LP,143승 143패 55.0%
Jugking106,M,44 LP,205승 205패 51.0%
HLE Sensation,M,44 LP,291승 291패 52.2%
KIA Tigers,M,44 LP,163승 163패 50.0%
Goosebumps Viego,M,44 LP,371승 371패 52.8%
T1 Faker,M,44 LP,395승 395패 51.5%
김빵구,M,44 LP,96승 96패 53.3%
정 글,M,44 LP,118승 118패 51.8%
DOK SA,M,44 LP,88승 88패 50.3%
Constantinople,M,44 LP,172승 172패 54.6%
Cid Kageno,M,44 LP,357승 357패 52.2%
Better Top,M,44 LP,59승 59패 56.7%
Argon,M,44 LP,113승 113패 59.2%
거제잉어킹,M,44 LP,109승 109패 55.3%
Aelsim,M,44 LP,231승 231패 49.8%
BLG ON,M,44 LP,156승 156패 51.0%
에이트,M,44 LP,45승 45패 60.8%
하이지,M,44 LP,190승 190패 51.2%
후 정,M,43 LP,628승 628패 51.1%
황리드,M,43 LP,268승 268패 58.6%
홈즈바보,M,43 LP,161승 161패 52.8%
언니는 더럽게 성가시구나,M,43 LP,47승 47패 54.7%
학창오,M,43 LP,114승 114패 55.1%
다 윤,M,43 LP,134승 134패 48.7%
팥이없는붕어빵 ,M,43 LP,175승 175패 55.4%
파 처,M,43 LP,119승 119패 49.4%
투쇼드,M,43 LP,194승 194패 50.8%
정 글,M,43 LP,70승 70패 63.6%
쿠 키,M,43 LP,89승 89패 52.4%
카와이 포메,M,43 LP,136승 136패 52.1%
철9凸,M,43 LP,131승 131패 56.0%
침산동 chovy,M,43 LP,270승 270패 51.5%
치즈맛나는쥐,M,43 LP,160승 160패 50.8%
촉촉한육질,M,43 LP,120승 120패 53.6%
짐승녀,M,43 LP,373승 373패 50.7%
준레이엄,M,43 LP,171승 171패 55.0%
주모여기국밥한그,M,43 LP,100승 100패 51.0%
주먹왕 조승도 ,M,43 LP,106승 106패 56.4%
정화들면로밍,M,43 LP,254승 254패 52.6%
점멸쿵쾅,M,43 LP,90승 90패 57.3%
잘취하고착취해요,M,43 LP,136승 136패 50.6%
인스타 gkwndydss,M,43 LP,145승 145패 55.1%
이즈뾰이 전설,M,43 LP,81승 81패 50.6%
이어지는 커넥트,M,43 LP,59승 59패 58.4%
T1 Gumayusi,M,43 LP,309승 309패 50.1%
웨더 리포트,M,43 LP,56승 56패 56.6%
올백Louis,M,43 LP,263승 263패 50.2%
코 코,M,43 LP,72승 72패 50.0%
양1파,M,43 LP,87승 87패 49.4%
누렁이,M,43 LP,124승 124패 55.4%
야스오 승률 99퍼,M,43 LP,250승 250패 49.2%
애 기 민 관,M,43 LP,95승 95패 51.1%
싸워도부질없다,M,43 LP,85승 85패 52.8%
신희준웅,M,43 LP,64승 64패 52.5%
스티치 코막기,M,43 LP,66승 66패 51.6%
순방해줘,M,43 LP,51승 51패 58.6%
공 주,M,43 LP,360승 360패 51.2%
노구메가 왜 그럴까,M,43 LP,126승 126패 52.5%
뿡뿡앙옥지얌,M,43 LP,399승 399패 54.5%
브라움 그 자체,M,43 LP,189승 189패 52.4%
배불뚝이 정하늘,M,43 LP,186승 186패 53.0%
방금 뭐라함,M,43 LP,192승 192패 56.8%
밤 당,M,43 LP,147승 147패 51.6%
목포좌청룡,M,43 LP,352승 352패 53.0%
고아분쇄기 제이스,M,43 LP,236승 236패 49.4%
딥스중독자,M,43 LP,205승 205패 51.8%
대갈깨져도요들,M,43 LP,66승 66패 62.9%
달지기,M,43 LP,53승 53패 55.8%
이동건,M,43 LP,180승 180패 56.4%
너가못해서진고얌,M,43 LP,293승 293패 52.9%
나쁜말 좀 그만해,M,43 LP,141승 141패 53.8%
뀨뀨진현,M,43 LP,62승 62패 53.4%
꼬마 케리아,M,43 LP,86승 86패 52.1%
김콤스,M,43 LP,175승 175패 50.9%
AV배우경민,M,43 LP,147승 147패 51.9%
김기민달팽이,M,43 LP,135승 135패 48.0%
김 뜽 대,M,43 LP,100승 100패 57.5%
기분 좋은 안녕,M,43 LP,227승 227패 53.3%
love,M,43 LP,618승 618패 48.0%
그래 나 트롤이다,M,43 LP,235승 235패 52.2%
애버랜드,M,43 LP,223승 223패 48.7%
곽정섭,M,43 LP,63승 63패 52.1%
공효원,M,43 LP,66승 66패 55.5%
공쥬가알아서해,M,43 LP,92승 92패 51.7%
건방진성원,M,43 LP,163승 163패 56.4%
갱 좀,M,43 LP,90승 90패 55.6%
йo limit,M,43 LP,77승 77패 49.4%
zzz567,M,43 LP,146승 146패 52.0%
wo shi xibaren,M,43 LP,166승 166패 56.5%
viper88,M,43 LP,54승 54패 56.3%
premera,M,43 LP,216승 216패 51.6%
nodfan,M,43 LP,554승 554패 48.6%
llilililiiili,M,43 LP,88승 88패 52.4%
채민123,M,43 LP,151승 151패 48.4%
crazyXuan,M,43 LP,67승 67패 60.4%
aushe,M,43 LP,102승 102패 52.3%
affect1on,M,43 LP,64승 64패 53.8%
Wave Control,M,43 LP,69승 69패 52.3%
Teahyung,M,43 LP,139승 139패 50.2%
King,M,43 LP,40승 40패 58.8%
낭 만,M,43 LP,368승 368패 51.9%
Por Que no,M,43 LP,94승 94패 52.5%
Pmonm,M,43 LP,184승 184패 53.0%
플리즈,M,43 LP,356승 356패 50.6%
언제까지다이아에머물러있어야할까,M,43 LP,90승 90패 51.4%
M1개런드,M,43 LP,54승 54패 67.5%
오늘부터 내꿈은 너야,M,43 LP,259승 259패 51.7%
Japya,M,43 LP,215승 215패 51.2%
nbuna27,M,43 LP,329승 329패 51.4%
민 수,M,43 LP,110승 110패 49.5%
I am Cosu,M,43 LP,108승 108패 51.2%
hocarim,M,43 LP,59승 59패 54.1%
God Thunder,M,43 LP,308승 308패 50.8%
ExMa,M,43 LP,197승 197패 53.4%
Code 종혁,M,43 LP,187승 187패 50.7%
Chandelure,M,43 LP,267승 267패 54.7%
Black Nox,M,43 LP,93승 93패 54.1%
Loveydovey,M,43 LP,168승 168패 50.1%
Art장인,M,43 LP,191승 191패 54.0%
ASDQWEASDDQW,M,43 LP,142승 142패 55.0%
AJEAT,M,43 LP,95승 95패 51.4%
24 TOTY,M,43 LP,136승 136패 53.8%
10도이하롱패딩,M,43 LP,92승 92패 51.7%
흑 련,M,42 LP,84승 84패 50.6%
Keria,M,42 LP,89승 89패 53.9%
현지가이드 기범,M,42 LP,94승 94패 54.7%
현주엄마 일수,M,42 LP,325승 325패 50.0%
우태경,M,42 LP,88승 88패 61.5%
하앍넌하앍,M,42 LP,181승 181패 50.8%
타 닷,M,42 LP,96승 96패 54.5%
재 상,M,42 LP,111승 111패 55.5%
괴물쥐,M,42 LP,121승 121패 50.8%
최애의아이 종수,M,42 LP,114승 114패 55.6%
크산테 세트,M,42 LP,309승 309패 53.6%
초반교전 싫어요,M,42 LP,230승 230패 52.9%
채팅자제좀용,M,42 LP,368승 368패 52.6%
진태진태진,M,42 LP,175승 175패 53.7%
진 햄,M,42 LP,249승 249패 54.2%
최정환,M,42 LP,170승 170패 53.0%
점소이 박정하,M,42 LP,238승 238패 49.9%
잘자야,M,42 LP,116승 116패 55.5%
Zac,M,42 LP,340승 340패 51.0%
잊지않을게 너를,M,42 LP,56승 56패 56.0%
인천광역시출신,M,42 LP,333승 333패 50.5%
인천강한남자,M,42 LP,183승 183패 52.4%
젠인 토우지,M,42 LP,65승 65패 51.2%
Jaxx,M,42 LP,193승 193패 48.9%
윈터 예쁘다,M,42 LP,40승 40패 62.5%
닫힌엔딩,M,42 LP,90승 90패 55.2%
상상용,M,42 LP,244승 244패 50.0%
Belluck,M,42 LP,91승 91패 55.5%
에키클리마,M,42 LP,143승 143패 52.2%
에 준,M,42 LP,87승 87패 59.2%
어흥쩝쩝,M,42 LP,197승 197패 55.8%
Lge우스,M,42 LP,270승 270패 53.0%
야벨좋,M,42 LP,87승 87패 50.9%
민 유,M,42 LP,70승 70패 66.7%
애 기 중,M,42 LP,252승 252패 48.6%
아에기수쿠스,M,42 LP,193승 193패 52.9%
아 제발여,M,42 LP,59승 59패 54.1%
sundaypeachpie,M,42 LP,263승 263패 52.3%
숭임당,M,42 LP,291승 291패 52.3%
Ride on bus,M,42 LP,69승 69패 57.5%
수제떡갈비,M,42 LP,344승 344패 51.1%
레온 드라고니아 라이온하트,M,42 LP,83승 83패 58.5%
소통안해요,M,42 LP,99승 99패 57.9%
다람쥐와너구리,M,42 LP,64승 64패 54.7%
설레던 날,M,42 LP,359승 359패 49.9%
서폿잘만나면캐리,M,42 LP,223승 223패 54.0%
서러운원딜인생,M,42 LP,198승 198패 52.1%
새시밍,M,42 LP,84승 84패 62.2%
상대 얼굴에 죽빵,M,42 LP,155승 155패 55.2%
불망초,M,42 LP,435승 435패 50.2%
부계정이에여,M,42 LP,184승 184패 51.7%
병근본,M,42 LP,116승 116패 55.5%
변상호,M,42 LP,33승 33패 58.9%
뱁 닭,M,42 LP,177승 177패 50.1%
박찬화,M,42 LP,167승 167패 48.5%
박대정,M,42 LP,249승 249패 56.0%
T1 MaRin,M,42 LP,86승 86패 51.5%
미드남겨두거라,M,42 LP,54승 54패 60.0%
므바구,M,42 LP,179승 179패 48.5%
Prince,M,42 LP,140승 140패 53.8%
매혹매혹매혹매혹,M,42 LP,289승 289패 50.3%
마스터가고싶다,M,42 LP,132승 132패 49.6%
마말행,M,42 LP,81승 81패 57.9%
리그오브양학게임,M,42 LP,162승 162패 51.8%
들짐승 우수짱,M,42 LP,85승 85패 53.1%
동원임,M,42 LP,281승 281패 54.1%
늙고병든닭강정운,M,42 LP,149승 149패 52.3%
늘 잘하고 쉽다,M,42 LP,85승 85패 55.9%
노래하며춤추는나는아름다운나비,M,42 LP,108승 108패 50.9%
김동건폼미쳤다,M,42 LP,94승 94패 53.1%
힘의 재분배,M,42 LP,179승 179패 54.2%
カーキ,M,42 LP,58승 58패 49.2%
예 빈,M,42 LP,100승 100패 51.8%
곰상수,M,42 LP,77승 77패 55.8%
고양이특공대,M,42 LP,309승 309패 50.5%
고아 슬레이어,M,42 LP,169승 169패 53.5%
고담백고기,M,42 LP,98승 98패 62.8%
경호대,M,42 LP,267승 267패 53.5%
경 식,M,42 LP,131승 131패 56.2%
케 인,M,42 LP,214승 214패 52.1%
아이유,M,42 LP,147승 147패 52.5%
나한테너무뭐라하지마세요,M,42 LP,155승 155패 56.0%
개그치잘하는세끼,M,42 LP,190승 190패 53.1%
나 비,M,42 LP,105승 105패 50.7%
응가123,M,42 LP,47승 47패 58.0%
강희원,M,42 LP,242승 242패 50.8%
йickname,M,42 LP,50승 50패 53.8%
qweewee,M,42 LP,38승 38패 60.3%
pingpongx,M,42 LP,315승 315패 51.6%
lol faker god,M,42 LP,42승 42패 60.0%
lillillliiillii,M,42 LP,302승 302패 50.3%
hzxzzz,M,42 LP,41승 41패 53.2%
Mndp,M,42 LP,40승 40패 60.6%
dodge n smoke,M,42 LP,119승 119패 56.9%
dfsdflw,M,42 LP,193승 193패 47.1%
cuicuisha,M,42 LP,264승 264패 54.4%
Bla й che,M,42 LP,147승 147패 51.0%
칼과창방패,M,42 LP,54승 54패 62.8%
언제나 스미는,M,42 LP,149승 149패 49.5%
Turtlee,M,42 LP,43승 43패 65.2%
Since 1999,M,42 LP,119승 119패 50.4%
re yi,M,42 LP,161승 161패 50.6%
Nihaozaijian,M,42 LP,128승 128패 54.0%
Miyeoй,M,42 LP,116승 116패 52.7%
Juwoй,M,42 LP,84승 84패 50.9%
JUG AND AD,M,42 LP,139승 139패 53.7%
Lonely,M,42 LP,157승 157패 50.5%
루 나,M,42 LP,103승 103패 49.3%
Bullet Blitz,M,42 LP,44승 44패 57.1%
BUYER,M,42 LP,74승 74패 52.1%
YaChenWei,M,42 LP,107승 107패 58.5%
2로운,M,42 LP,79승 79패 60.3%
2girl 재훈이갓,M,42 LP,65승 65패 58.6%
2024돌문우승,M,42 LP,134승 134패 54.7%
오로지실력을추구,M,42 LP,58승 58패 57.4%
야 옹,M,42 LP,44승 44패 51.8%
호수위의 피아노,M,41 LP,107승 107패 52.5%
hide on bush,M,41 LP,170승 170패 56.3%
해 야,M,41 LP,93승 93패 50.5%
폐이즈,M,41 LP,74승 74패 59.2%
펄 쩍,M,41 LP,73승 73패 50.0%
팀따라하기,M,41 LP,58승 58패 52.7%
트롤결,M,41 LP,105승 105패 51.0%
크앙 나 괴물병선,M,41 LP,115승 115패 50.9%
코스의비려진자식,M,41 LP,85승 85패 66.9%
침팬지맨,M,41 LP,426승 426패 48.9%
o f,M,41 LP,140승 140패 56.7%
지옥 다녀온 사람,M,41 LP,117승 117패 50.9%
의문의 버스승객,M,41 LP,35승 35패 52.2%
윽장이 문어찜,M,41 LP,131승 131패 52.0%
워윅 원챔러 ,M,41 LP,175승 175패 53.5%
우리할만큼했잖아,M,41 LP,101승 101패 52.1%
요강들고덤블링,M,41 LP,209승 209패 53.0%
연 낭,M,41 LP,107승 107패 56.3%
아오에코시치,M,41 LP,170승 170패 55.0%
아메리카노 존맛,M,41 LP,192승 192패 55.0%
신 잔,M,41 LP,101승 101패 54.0%
숟가락 김세진,M,41 LP,77승 77패 54.6%
살짝 탄지로,M,41 LP,139승 139패 51.3%
빠개뿔라,M,41 LP,306승 306패 50.7%
봄캔들,M,41 LP,162승 162패 53.3%
배재환,M,41 LP,122승 122패 51.7%
해린아 캐리해,M,41 LP,76승 76패 54.7%
박득동,M,41 LP,77승 77패 58.3%
묵직한팥빙수,M,41 LP,115승 115패 59.6%
무리하지말자제발,M,41 LP,51승 51패 58.0%
urgot angel 1004,M,41 LP,120승 120패 56.9%
Yerin,M,41 LP,54승 54패 56.8%
맛대윤,M,41 LP,138승 138패 56.8%
마이로메이플,M,41 LP,102승 102패 55.4%
마성의일님,M,41 LP,222승 222패 50.5%
리온형,M,41 LP,65승 65패 57.0%
뗏 찌,M,41 LP,284승 284패 49.9%
땅요피,M,41 LP,146승 146패 50.3%
둘의밤,M,41 LP,99승 99패 61.1%
닭고야 다섯끼,M,41 LP,74승 74패 51.4%
심연의경계,M,41 LP,399승 399패 52.8%
니꼴내꼴쌤쌤,M,41 LP,84승 84패 59.6%
눈덩이 바드,M,41 LP,106승 106패 58.6%
유 미,M,41 LP,58승 58패 59.2%
냉동닭튀김,M,41 LP,203승 203패 52.3%
김정은 장군,M,41 LP,195승 195패 51.3%
김 표 식,M,41 LP,144승 144패 51.6%
기모링,M,41 LP,196승 196패 51.3%
기 린스,M,41 LP,78승 78패 58.2%
긍정캐리,M,41 LP,154승 154패 51.2%
구료링,M,41 LP,166승 166패 52.9%
공룡은 대단해요,M,41 LP,199승 199패 53.2%
겐 지 닉,M,41 LP,186승 186패 51.0%
City of stars,M,41 LP,182승 182패 53.1%
야호붕붕22호,M,41 LP,150승 150패 54.3%
unending,M,41 LP,100승 100패 58.5%
ssuuuo,M,41 LP,164승 164패 54.5%
ocokrJ,M,41 LP,106승 106패 55.5%
nisiifaolefefwa,M,41 LP,176승 176패 49.6%
lntersteIIar,M,41 LP,185승 185패 49.7%
ghleeand,M,41 LP,208승 208패 52.3%
Devil Hunter,M,41 LP,121승 121패 60.2%
권 총,M,41 LP,29승 29패 61.7%
Pionier,M,41 LP,410승 410패 49.9%
Josephus,M,41 LP,203승 203패 54.0%
IVE,M,41 LP,97승 97패 55.7%
Hello Level,M,41 LP,304승 304패 52.3%
HYBE LABELS,M,41 LP,118승 118패 51.5%
처형자,M,41 LP,62승 62패 53.4%
Dnm dm new,M,41 LP,288승 288패 51.4%
DK Aiming,M,41 LP,41승 41패 66.1%
B Komachi Kana,M,41 LP,74승 74패 51.4%
ADIL,M,41 LP,120승 120패 54.8%
26짤 귀요미,M,41 LP,154승 154패 54.4%
몽 글,M,40 LP,163승 163패 58.0%
피 치,M,40 LP,114승 114패 56.2%
플로이킥쇼,M,40 LP,501승 501패 51.8%
