name,tear,rate,score
중심선,DIAMOND - I,131승 82패 (61.50%),18점
유미장인을꿈꾸,DIAMOND - I,257승 239패 (51.81%),18점
sayho,DIAMOND - I,316승 302패 (51.13%),18점
용상현,DIAMOND - I,246승 221패 (52.68%),18점
Lia,DIAMOND - I,107승 113패 (48.64%),18점
장리버,DIAMOND - I,272승 255패 (51.61%),18점
lu1ulala,DIAMOND - I,33승 36패 (47.83%),18점
똘멍이,DIAMOND - I,99승 85패 (53.80%),18점
 L1ar,DIAMOND - I,28승 14패 (66.67%),18점
무 칼,DIAMOND - I,173승 143패 (54.75%),18점
숲속망아지,DIAMOND - I,65승 44패 (59.63%),18점
건희누나 예쁘다,DIAMOND - I,45승 34패 (56.96%),18점
어항물조절장인,DIAMOND - I,84승 72패 (53.85%),18점
탄다 하즈키,DIAMOND - I,169승 135패 (55.59%),18점
븅신같은우리원딜,DIAMOND - I,56승 34패 (62.22%),18점
쉔벙첨벙,DIAMOND - I,258승 267패 (49.14%),18점
OHIA,DIAMOND - I,71승 56패 (55.91%),18점
홍 성 챤,DIAMOND - I,86승 76패 (53.09%),18점
지용길,DIAMOND - I,61승 55패 (52.59%),18점
팬티 속의 감자,DIAMOND - I,83승 85패 (49.40%),18점
용 짬,DIAMOND - I,66승 42패 (61.11%),18점
악령씌인계정,DIAMOND - I,544승 550패 (49.73%),18점
사랑해요 잘자요,DIAMOND - I,142승 168패 (45.81%),18점
NS Kardis,DIAMOND - I,55승 50패 (52.38%),18점
고추마루 긴,DIAMOND - I,285승 229패 (55.45%),18점
Godtol,DIAMOND - I,122승 121패 (50.21%),18점
별빛은총,DIAMOND - I,70승 66패 (51.47%),18점
menxinhzai,DIAMOND - I,34승 23패 (59.65%),18점
뉴메타 장애인,DIAMOND - I,300승 288패 (51.02%),18점
GOD IS BACK,DIAMOND - I,177승 158패 (52.84%),18점
바보라문,DIAMOND - I,85승 82패 (50.90%),18점
최애의 시아준수,DIAMOND - I,196승 186패 (51.31%),18점
새오옹,DIAMOND - I,141승 114패 (55.29%),18점
리 나,DIAMOND - I,62승 40패 (60.78%),18점
내가 조민규,DIAMOND - I,392승 393패 (49.94%),18점
정정래,DIAMOND - I,48승 36패 (57.14%),18점
페페 김,DIAMOND - I,207승 177패 (53.91%),18점
멋있는 한국이름,DIAMOND - I,367승 354패 (50.90%),18점
해 량,DIAMOND - I,327승 309패 (51.42%),18점
고상욱,DIAMOND - I,72승 62패 (53.73%),18점
신짱구기모띠,DIAMOND - I,219승 221패 (49.77%),18점
밥을 축내는 아이,DIAMOND - I,38승 32패 (54.29%),18점
신진영,DIAMOND - I,109승 84패 (56.48%),18점
20 그 다음 23,DIAMOND - I,66승 52패 (55.93%),18점
minchan04,DIAMOND - I,102승 67패 (60.36%),18점
미드봇갱오는중,DIAMOND - I,270승 208패 (56.49%),18점
moqi,DIAMOND - I,22승 7패 (75.86%),18점
코코 넨네 집사,DIAMOND - I,126승 107패 (54.08%),18점
뭐어쩌라고싸울래,DIAMOND - I,64승 34패 (65.31%),18점
TF4,DIAMOND - I,29승 10패 (74.36%),18점
나 자크1등,DIAMOND - I,92승 83패 (52.57%),18점
자존심이밥주냐고,DIAMOND - I,301승 257패 (53.94%),18점
QGIS,DIAMOND - I,86승 63패 (57.72%),18점
ycistoby,DIAMOND - I,177승 162패 (52.21%),18점
입닥쳐캐리해줄게,DIAMOND - I,61승 60패 (50.41%),18점
Lzx,DIAMOND - I,113승 114패 (49.78%),18점
goobne,DIAMOND - I,39승 28패 (58.21%),18점
과일박쥐먹는사람,DIAMOND - I,81승 47패 (63.28%),18점
ZED장애인,DIAMOND - I,77승 62패 (55.40%),18점
seunghyun kim,DIAMOND - I,195승 150패 (56.52%),17점
최애의아이김수진,DIAMOND - I,125승 83패 (60.10%),17점
평범한 카즈,DIAMOND - I,208승 167패 (55.47%),17점
Slim Fit Brown,DIAMOND - I,72승 69패 (51.06%),17점
찌르러기,DIAMOND - I,272승 264패 (50.75%),17점
필 포덴,DIAMOND - I,236승 184패 (56.19%),17점
쩨려보지마,DIAMOND - I,153승 124패 (55.23%),17점
빅성민,DIAMOND - I,199승 163패 (54.97%),17점
예 원,DIAMOND - I,41승 37패 (52.56%),17점
정글탑싸우는게임,DIAMOND - I,92승 81패 (53.18%),17점
반박시니말이맞엉,DIAMOND - I,266승 246패 (51.95%),17점
i like moncler ,DIAMOND - I,236승 221패 (51.64%),17점
겐코 데키나 아사,DIAMOND - I,144승 101패 (58.78%),17점
Maddc,DIAMOND - I,59승 58패 (50.43%),17점
ehdgkdy,DIAMOND - I,92승 63패 (59.35%),17점
iilakA,DIAMOND - I,208승 179패 (53.75%),17점
혜도서,DIAMOND - I,36승 15패 (70.59%),17점
CHERRYwith,DIAMOND - I,144승 110패 (56.69%),17점
Ct Rose,DIAMOND - I,105승 70패 (60.00%),17점
여르미여따,DIAMOND - I,161승 138패 (53.85%),17점
까불면목줄채운다,DIAMOND - I,52승 21패 (71.23%),17점
LCSu,DIAMOND - I,80승 72패 (52.63%),17점
플뤼갤,DIAMOND - I,114승 94패 (54.81%),17점
망고망망,DIAMOND - I,128승 93패 (57.92%),17점
KOR chovy 1,DIAMOND - I,38승 30패 (55.88%),17점
미아핑좀쳐주세여,DIAMOND - I,163승 140패 (53.80%),17점
지혜랍니다,DIAMOND - I,56승 34패 (62.22%),17점
꼼수구단,DIAMOND - I,296승 305패 (49.25%),17점
처음이라 못해요,DIAMOND - I,120승 122패 (49.59%),17점
챔프폭 돌아이,DIAMOND - I,191승 190패 (50.13%),17점
Fruit Hater,DIAMOND - I,120승 80패 (60.00%),17점
헬 슘,DIAMOND - I,140승 149패 (48.44%),17점
혜G s,DIAMOND - I,55승 35패 (61.11%),17점
Korea Akali 1st,DIAMOND - I,106승 90패 (54.08%),17점
Try Love,DIAMOND - I,321승 308패 (51.03%),17점
양배추무,DIAMOND - I,338승 290패 (53.82%),17점
노데스목표,DIAMOND - I,65승 53패 (55.08%),17점
몰랑이요,DIAMOND - I,246승 230패 (51.68%),17점
강동구 강일동,DIAMOND - I,120승 103패 (53.81%),17점
외인촌,DIAMOND - I,73승 46패 (61.34%),17점
애덕의 집,DIAMOND - I,97승 79패 (55.11%),17점
penghi,DIAMOND - I,121승 112패 (51.93%),17점
SHAOLIN,DIAMOND - I,80승 80패 (50.00%),17점
Justin bieberr,DIAMOND - I,546승 581패 (48.45%),17점
sfkgp,DIAMOND - I,489승 499패 (49.49%),17점
딜포터해체분석기,DIAMOND - I,131승 121패 (51.98%),17점
돌아온용밤,DIAMOND - I,211승 136패 (60.81%),17점
미드간다맨트줬어,DIAMOND - I,88승 67패 (56.77%),17점
April ten,DIAMOND - I,65승 47패 (58.04%),17점
참회자,DIAMOND - I,117승 116패 (50.21%),17점
사용할수없는챔프,DIAMOND - I,481승 454패 (51.44%),17점
잘해질때까지123,DIAMOND - I,74승 70패 (51.39%),17점
도르도르요정,DIAMOND - I,30승 32패 (48.39%),17점
쨈구치,DIAMOND - I,40승 33패 (54.79%),17점
슈슈팡,DIAMOND - I,71승 54패 (56.80%),17점
재EI,DIAMOND - I,258승 250패 (50.79%),17점
이미 난 이겼다,DIAMOND - I,383승 361패 (51.48%),17점
형믿어,DIAMOND - I,180승 174패 (50.85%),17점
황서진라면,DIAMOND - I,134승 123패 (52.14%),17점
81수색,DIAMOND - I,166승 113패 (59.50%),17점
25821200del,DIAMOND - I,95승 69패 (57.93%),17점
Orangutan,DIAMOND - I,88승 58패 (60.27%),17점
자연 두더지,DIAMOND - I,121승 109패 (52.61%),17점
두리여왕,DIAMOND - I,147승 138패 (51.58%),17점
23년8월을 기억해,DIAMOND - I,368승 352패 (51.11%),17점
꺄꺄룽1,DIAMOND - I,141승 100패 (58.51%),17점
호프스테더,DIAMOND - I,82승 74패 (52.56%),17점
해군 취사병,DIAMOND - I,149승 137패 (52.10%),17점
대잇남,DIAMOND - I,180승 151패 (54.38%),17점
라인전반반가자,DIAMOND - I,259승 231패 (52.86%),17점
무난한삶,DIAMOND - I,138승 136패 (50.36%),17점
suwan park,DIAMOND - I,91승 79패 (53.53%),17점
z3roback,DIAMOND - I,465승 418패 (52.66%),17점
아보삼,DIAMOND - I,164승 167패 (49.55%),17점
조들지 마라,DIAMOND - I,146승 138패 (51.41%),17점
엇 때,DIAMOND - I,362승 312패 (53.71%),17점
Quads,DIAMOND - I,251승 219패 (53.40%),17점
불꽃남자 박우진,DIAMOND - I,280승 258패 (52.04%),17점
M4gnum,DIAMOND - I,189승 172패 (52.35%),17점
효주노,DIAMOND - I,102승 95패 (51.78%),17점
다이아는지옥이다,DIAMOND - I,111승 99패 (52.86%),17점
  소 밥주기 시러,DIAMOND - I,108승 89패 (54.82%),17점
미드탑굿,DIAMOND - I,85승 78패 (52.15%),17점
도움반 친구,DIAMOND - I,178승 179패 (49.86%),17점
새로운 힘의 태동,DIAMOND - I,87승 94패 (48.07%),17점
지고 억지부리깅,DIAMOND - I,46승 48패 (48.94%),17점
그마가고싶어요,DIAMOND - I,433승 433패 (50.00%),17점
필멸자의 의지,DIAMOND - I,46승 30패 (60.53%),17점
컨 환,DIAMOND - I,180승 148패 (54.88%),17점
라카쟁이,DIAMOND - I,45승 29패 (60.81%),17점
말걸지마라빡겜중,DIAMOND - I,69승 50패 (57.98%),17점
하얗고 맑은,DIAMOND - I,137승 90패 (60.35%),17점
태센세,DIAMOND - I,68승 78패 (46.58%),17점
lllllIllllIIllll,DIAMOND - I,31승 37패 (45.59%),17점
티모라는사치,DIAMOND - I,52승 30패 (63.41%),17점
귀싸대기 마렵다,DIAMOND - I,132승 125패 (51.36%),17점
부산대학교화석,DIAMOND - I,174승 128패 (57.62%),17점
뽀삐니혀니니,DIAMOND - I,599승 602패 (49.88%),17점
HiMERU,DIAMOND - I,20승 9패 (68.97%),17점
갓블레스유브로,DIAMOND - I,188승 212패 (47.00%),17점
초록거북이,DIAMOND - I,180승 149패 (54.71%),17점
류 킹,DIAMOND - I,65승 44패 (59.63%),17점
Teahyung,DIAMOND - I,129승 128패 (50.19%),17점
오빠 왜 혀를넣어,DIAMOND - I,136승 111패 (55.06%),17점
lemma,DIAMOND - I,62승 45패 (57.94%),17점
몽글몽글몽,DIAMOND - I,75승 61패 (55.15%),17점
침착한 소라씨,DIAMOND - I,156승 92패 (62.90%),17점
바텀으로달려요,DIAMOND - I,224승 216패 (50.91%),17점
이 쯔,DIAMOND - I,146승 141패 (50.87%),17점
Yao nu peng you,DIAMOND - I,20승 17패 (54.05%),17점
코튼캔딩,DIAMOND - I,45승 20패 (69.23%),17점
성저꼬봉,DIAMOND - I,131승 105패 (55.51%),17점
Styrene,DIAMOND - I,76승 69패 (52.41%),17점
하드 자크,DIAMOND - I,160승 121패 (56.94%),17점
truepine,DIAMOND - I,254승 222패 (53.36%),17점
아비꼬 중독자,DIAMOND - I,215승 210패 (50.59%),17점
Xw O,DIAMOND - I,183승 198패 (48.03%),17점
예 술,DIAMOND - I,158승 148패 (51.63%),16점
우울불안공황장애,DIAMOND - I,216승 203패 (51.55%),16점
ISTP현실주의,DIAMOND - I,160승 166패 (49.08%),16점
쫑혜지,DIAMOND - I,143승 121패 (54.17%),16점
익숙해질 때,DIAMOND - I,81승 77패 (51.27%),16점
조랄맨,DIAMOND - I,118승 78패 (60.20%),16점
HKUNGO,DIAMOND - I,49승 46패 (51.58%),16점
Kitsune1,DIAMOND - I,36승 24패 (60.00%),16점
pzx2,DIAMOND - I,54승 34패 (61.36%),16점
혜지꿀빨러버스충,DIAMOND - I,227승 186패 (54.96%),16점
LeeKangKR,DIAMOND - I,353승 332패 (51.53%),16점
실 아,DIAMOND - I,956승 917패 (51.04%),16점
녕 차1,DIAMOND - I,52승 55패 (48.60%),16점
니네는갱생이안돼,DIAMOND - I,351승 342패 (50.65%),16점
04 michael,DIAMOND - I,50승 43패 (53.76%),16점
베반버그우트레드,DIAMOND - I,354승 365패 (49.24%),16점
전령 도우미,DIAMOND - I,91승 77패 (54.17%),16점
타이어 굴삭기,DIAMOND - I,71승 69패 (50.71%),16점
햅삐햅삐햅삐햅삐,DIAMOND - I,105승 83패 (55.85%),16점
현준준,DIAMOND - I,84승 78패 (51.85%),16점
깡다구만 센 사람,DIAMOND - I,137승 108패 (55.92%),16점
연 그 거,DIAMOND - I,32승 17패 (65.31%),16점
곧 추석이 와요,DIAMOND - I,494승 464패 (51.57%),16점
카드의달인,DIAMOND - I,115승 107패 (51.80%),16점
disabled guy,DIAMOND - I,182승 168패 (52.00%),16점
찌현이,DIAMOND - I,249승 233패 (51.66%),16점
Ebichu,DIAMOND - I,78승 63패 (55.32%),16점
눈떠보니 납골당,DIAMOND - I,180승 172패 (51.14%),16점
hhearts,DIAMOND - I,186승 150패 (55.36%),16점
Sylas King,DIAMOND - I,21승 23패 (47.73%),16점
갱플하는 양상국,DIAMOND - I,27승 25패 (51.92%),16점
Around the Fur,DIAMOND - I,50승 19패 (72.46%),16점
01년생 다이아,DIAMOND - I,334승 334패 (50.00%),16점
여쥬니,DIAMOND - I,163승 143패 (53.27%),16점
유 혹,DIAMOND - I,16승 16패 (50.00%),16점
orp oey,DIAMOND - I,104승 87패 (54.45%),16점
신구대 정택훈,DIAMOND - I,316승 289패 (52.23%),16점
Lucyna Kushinada,DIAMOND - I,140승 130패 (51.85%),16점
연어조앙,DIAMOND - I,113승 70패 (61.75%),16점
넌 알잖아 내가 원하는게 뭔지,DIAMOND - I,9승 7패 (56.25%),16점
Googin,DIAMOND - I,46승 30패 (60.53%),16점
어흥 갱왔다,DIAMOND - I,224승 202패 (52.58%),16점
011111122222333,DIAMOND - I,72승 49패 (59.50%),16점
채원신열,DIAMOND - I,79승 52패 (60.31%),16점
nwn,DIAMOND - I,99승 99패 (50.00%),16점
느낌없지,DIAMOND - I,178승 168패 (51.45%),16점
가락들의왕,DIAMOND - I,193승 197패 (49.49%),16점
순 예,DIAMOND - I,121승 109패 (52.61%),16점
귓가에 지저귐,DIAMOND - I,55승 51패 (51.89%),16점
천사라,DIAMOND - I,47승 20패 (70.15%),16점
바서스,DIAMOND - I,246승 215패 (53.36%),16점
여전히 토모,DIAMOND - I,176승 161패 (52.23%),16점
전북현대 조규성,DIAMOND - I,111승 106패 (51.15%),16점
혀기는 호랑이,DIAMOND - I,77승 71패 (52.03%),16점
1706z,DIAMOND - I,159승 145패 (52.30%),16점
배대영,DIAMOND - I,78승 85패 (47.85%),16점
호날두영,DIAMOND - I,75승 65패 (53.57%),16점
귀살대 스즈메,DIAMOND - I,209승 194패 (51.86%),16점
화난 닭,DIAMOND - I,185승 152패 (54.90%),16점
폴라노이드,DIAMOND - I,264승 219패 (54.66%),16점
yasuu2,DIAMOND - I,357승 317패 (52.97%),16점
격체미,DIAMOND - I,205승 176패 (53.81%),16점
김떨링,DIAMOND - I,106승 81패 (56.68%),16점
happybox,DIAMOND - I,63승 56패 (52.94%),16점
좀벌레,DIAMOND - I,100승 84패 (54.35%),16점
백붕스1,DIAMOND - I,84승 71패 (54.19%),16점
SANDBOX Leo,DIAMOND - I,69승 56패 (55.20%),16점
이런시브,DIAMOND - I,86승 89패 (49.14%),16점
official viktor,DIAMOND - I,383승 339패 (53.05%),16점
조이앨런,DIAMOND - I,125승 100패 (55.56%),16점
분뇨를 가득담아,DIAMOND - I,98승 80패 (55.06%),16점
호야랑아 카와이,DIAMOND - I,88승 59패 (59.86%),16점
경 먀,DIAMOND - I,150승 119패 (55.76%),16점
Troly Dilemma,DIAMOND - I,110승 72패 (60.44%),16점
Uzumakl Naruto,DIAMOND - I,187승 160패 (53.89%),16점
돌아온서동,DIAMOND - I,70승 51패 (57.85%),16점
뭉망내,DIAMOND - I,163승 164패 (49.85%),16점
일 혼,DIAMOND - I,213승 212패 (50.12%),16점
말띠파,DIAMOND - I,129승 134패 (49.05%),16점
WingsofAbuttefly,DIAMOND - I,483승 476패 (50.36%),16점
T1 Teddyyyyyyyyy,DIAMOND - I,126승 107패 (54.08%),16점
 king of hammers,DIAMOND - I,64승 46패 (58.18%),16점
G nojes,DIAMOND - I,48승 31패 (60.76%),16점
이며들다,DIAMOND - I,83승 75패 (52.53%),16점
팀원 핑 무시하기,DIAMOND - I,190승 163패 (53.82%),16점
모해모행뀨우,DIAMOND - I,178승 187패 (48.77%),16점
서대명,DIAMOND - I,85승 73패 (53.80%),16점
정교함망나니사이,DIAMOND - I,350승 330패 (51.47%),16점
20분에100스택,DIAMOND - I,104승 104패 (50.00%),16점
착하게 살꺼야,DIAMOND - I,301승 268패 (52.90%),16점
우시로 스가타 ,DIAMOND - I,113승 104패 (52.07%),16점
콩대congdae,DIAMOND - I,129승 119패 (52.02%),16점
서곶초대장조성재,DIAMOND - I,38승 18패 (67.86%),16점
서진태사로카,DIAMOND - I,136승 148패 (47.89%),16점
등딱딱납작콩벌레,DIAMOND - I,379승 372패 (50.47%),16점
엔코붕이,DIAMOND - I,128승 100패 (56.14%),16점
가봉파이,DIAMOND - I,35승 27패 (56.45%),16점
도로띠 o3o,DIAMOND - I,104승 98패 (51.49%),16점
신의그랩김아콩,DIAMOND - I,175승 163패 (51.78%),16점
Never Lies,DIAMOND - I,66승 61패 (51.97%),16점
오션스테이,DIAMOND - I,242승 198패 (55.00%),16점
여진 다리우스,DIAMOND - I,102승 90패 (53.12%),16점
김전진,DIAMOND - I,65승 59패 (52.42%),16점
높은곳을향해간다,DIAMOND - I,129승 115패 (52.87%),16점
xhahrrhk,DIAMOND - I,354승 347패 (50.50%),16점
반항하면정글통제,DIAMOND - I,91승 93패 (49.46%),16점
head10death,DIAMOND - I,494승 486패 (50.41%),16점
그림자불꽃아칼리,DIAMOND - I,48승 36패 (57.14%),16점
1요들군주6요들,DIAMOND - I,246승 249패 (49.70%),16점
mioxn,DIAMOND - I,229승 207패 (52.52%),16점
sryteam01,DIAMOND - I,47승 35패 (57.32%),15점
영훈쓰영훈쓰,DIAMOND - I,178승 170패 (51.15%),15점
심시매잉,DIAMOND - I,189승 171패 (52.50%),15점
전기문 ,DIAMOND - I,37승 26패 (58.73%),15점
hyp2r,DIAMOND - I,75승 53패 (58.59%),15점
문재인자지탐닉꾼,DIAMOND - I,77승 62패 (55.40%),15점
한지뇽,DIAMOND - I,78승 87패 (47.27%),15점
장사뀬,DIAMOND - I,152승 156패 (49.35%),15점
근거있게리롤하기,DIAMOND - I,38승 37패 (50.67%),15점
분식총각,DIAMOND - I,110승 110패 (50.00%),15점
Jin hyo jun,DIAMOND - I,256승 258패 (49.81%),15점
INTP도구,DIAMOND - I,462승 457패 (50.27%),15점
마델랑,DIAMOND - I,144승 128패 (52.94%),15점
괴물쏘,DIAMOND - I,55승 34패 (61.80%),15점
시립 녹턴,DIAMOND - I,80승 59패 (57.55%),15점
말해 야스오r노,DIAMOND - I,87승 59패 (59.59%),15점
boTTod,DIAMOND - I,161승 141패 (53.31%),15점
작살나는 럼,DIAMOND - I,494승 448패 (52.44%),15점
윤혜지 해바라기,DIAMOND - I,222승 225패 (49.66%),15점
lelking,DIAMOND - I,233승 184패 (55.88%),15점
이로제,DIAMOND - I,286승 258패 (52.57%),15점
K0ut1n3,DIAMOND - I,49승 47패 (51.04%),15점
wo hui zuo de 2,DIAMOND - I,298승 284패 (51.20%),15점
강리버,DIAMOND - I,184승 165패 (52.72%),15점
게임 못 이기겠다,DIAMOND - I,152승 161패 (48.56%),15점
오쫄곤데오쫄곤데,DIAMOND - I,92승 94패 (49.46%),15점
독거노인코뼈박살,DIAMOND - I,73승 63패 (53.68%),15점
달콤한 깡총이,DIAMOND - I,87승 59패 (59.59%),15점
개 하,DIAMOND - I,134승 90패 (59.82%),15점
가락아 지고올라와서 cs먹지마,DIAMOND - I,116승 109패 (51.56%),15점
괴물살쾡이,DIAMOND - I,124승 100패 (55.36%),15점
짖어요 왈왈,DIAMOND - I,308승 239패 (56.31%),15점
닭머리,DIAMOND - I,106승 92패 (53.54%),15점
바나나냄새나나바,DIAMOND - I,217승 185패 (53.98%),15점
돌갈매기 1,DIAMOND - I,130승 79패 (62.20%),15점
어몽원순,DIAMOND - I,128승 136패 (48.48%),15점
바밝밟밝밝밝,DIAMOND - I,116승 117패 (49.79%),15점
Wanye,DIAMOND - I,52승 50패 (50.98%),15점
Kalor,DIAMOND - I,151승 143패 (51.36%),15점
애는그래도착해요,DIAMOND - I,27승 30패 (47.37%),15점
클오하는사람,DIAMOND - I,429승 414패 (50.89%),15점
ccp,DIAMOND - I,327승 322패 (50.39%),15점
wo naozi buhao,DIAMOND - I,188승 124패 (60.26%),15점
안재우의 검,DIAMOND - I,119승 98패 (54.84%),15점
zwhyl,DIAMOND - I,67승 60패 (52.76%),15점
q평w평 개나 줘,DIAMOND - I,33승 21패 (61.11%),15점
1mchory,DIAMOND - I,223승 207패 (51.86%),15점
인간 쓰레기 김준,DIAMOND - I,71승 68패 (51.08%),15점
팀운제일없는원딜,DIAMOND - I,231승 202패 (53.35%),15점
귀여운 푸돌이,DIAMOND - I,140승 123패 (53.23%),15점
IIIlllIIllIlIIII,DIAMOND - I,182승 143패 (56.00%),15점
굴삭기파이터,DIAMOND - I,109승 93패 (53.96%),15점
유튜브 왕간다,DIAMOND - I,78승 67패 (53.79%),15점
아리의은밀함avi,DIAMOND - I,130승 92패 (58.56%),15점
저게 가짜,DIAMOND - I,259승 252패 (50.68%),15점
안빨리면 이긴다,DIAMOND - I,100승 90패 (52.63%),15점
항문폭격기,DIAMOND - I,123승 118패 (51.04%),15점
정지먹은고뎅,DIAMOND - I,75승 64패 (53.96%),15점
재퐁내퐁니퐁코퐁,DIAMOND - I,150승 153패 (49.50%),15점
오빠의손,DIAMOND - I,50승 33패 (60.24%),15점
DoDo Happy,DIAMOND - I,56승 53패 (51.38%),15점
본가왕뼈감자탕,DIAMOND - I,464승 440패 (51.33%),15점
양현종뒤를이의리,DIAMOND - I,268승 257패 (51.05%),15점
찡찡대요,DIAMOND - I,59승 43패 (57.84%),15점
Zl 환,DIAMOND - I,164승 131패 (55.59%),15점
열이잔뜩받네,DIAMOND - I,344승 353패 (49.35%),15점
Dear Thoe,DIAMOND - I,261승 213패 (55.06%),15점
천발백중,DIAMOND - I,205승 214패 (48.93%),15점
아우형님솔,DIAMOND - I,62승 57패 (52.10%),15점
얼음요정,DIAMOND - I,34승 13패 (72.34%),15점
독서는 구몬이지,DIAMOND - I,287승 240패 (54.46%),15점
브레인신,DIAMOND - I,112승 110패 (50.45%),15점
한계돌파별똥별,DIAMOND - I,93승 97패 (48.95%),15점
관저동 솜주먹,DIAMOND - I,41승 33패 (55.41%),15점
Ho2t,DIAMOND - I,21승 17패 (55.26%),15점
야마정,DIAMOND - I,78승 69패 (53.06%),15점
백교수,DIAMOND - I,550승 551패 (49.95%),15점
무 립 지,DIAMOND - I,185승 176패 (51.25%),15점
연구원 좁쌀,DIAMOND - I,260승 258패 (50.19%),15점
04 all liner,DIAMOND - I,282승 254패 (52.61%),15점
블루먹으면안할게,DIAMOND - I,153승 132패 (53.68%),15점
SUNWOO KING,DIAMOND - I,111승 92패 (54.68%),15점
한 송이 남은 채,DIAMOND - I,423승 425패 (49.88%),15점
우당탕탕 이재혁,DIAMOND - I,518승 516패 (50.10%),15점
13번째 인격,DIAMOND - I,28승 25패 (52.83%),15점
꿀열매톡톡,DIAMOND - I,73승 76패 (48.99%),15점
정글출신 김곤듀,DIAMOND - I,70승 51패 (57.85%),15점
또독또독,DIAMOND - I,14승 3패 (82.35%),15점
연 욱,DIAMOND - I,20승 12패 (62.50%),15점
White Pearl,DIAMOND - I,179승 161패 (52.65%),15점
뚱현서,DIAMOND - I,222승 222패 (50.00%),15점
Sea2,DIAMOND - I,208승 192패 (52.00%),15점
죽으면부르짖는놈,DIAMOND - I,110승 106패 (50.93%),15점
세 번만 참아줄게,DIAMOND - I,129승 112패 (53.53%),15점
현더지,DIAMOND - I,14승 7패 (66.67%),15점
빙글빙글빙글빙글,DIAMOND - I,411승 392패 (51.18%),15점
결혼하기,DIAMOND - I,111승 87패 (56.06%),15점
구경거리,DIAMOND - I,86승 62패 (58.11%),15점
진정해요 왕자님,DIAMOND - I,53승 41패 (56.38%),15점
입술톡톡,DIAMOND - I,85승 61패 (58.22%),15점
김잽붕,DIAMOND - I,121승 85패 (58.74%),15점
Trynda king,DIAMOND - I,277승 271패 (50.55%),15점
dance on my own,DIAMOND - I,71승 77패 (47.97%),15점
금공강쑤와리,DIAMOND - I,38승 20패 (65.52%),15점
뚠덩이,DIAMOND - I,16승 4패 (80.00%),15점
밥잘짓는전기밥솥,DIAMOND - I,257승 215패 (54.45%),15점
콩 고 게 이,DIAMOND - I,97승 87패 (52.72%),15점
혜지야 또 너냐,DIAMOND - I,28승 17패 (62.22%),15점
뭘쳐다봐너나잘해,DIAMOND - I,111승 76패 (59.36%),15점
꾸 별,DIAMOND - I,33승 34패 (49.25%),15점
브론즈실골플다4,DIAMOND - I,106승 107패 (49.77%),15점
조성민수호령,DIAMOND - I,31승 20패 (60.78%),15점
거제도낭만고양이,DIAMOND - I,136승 101패 (57.38%),15점
JJooMin,DIAMOND - I,349승 364패 (48.95%),15점
핑크색 닭은 핑계,DIAMOND - I,95승 91패 (51.08%),15점
나처럼,DIAMOND - I,87승 50패 (63.50%),15점
사람찾는우주게임,DIAMOND - I,246승 235패 (51.14%),15점
진혼곡 소리질러,DIAMOND - I,190승 183패 (50.94%),15점
정글USER99,DIAMOND - I,125승 108패 (53.65%),15점
Lv 1 크산테,DIAMOND - I,270승 244패 (52.53%),15점
during105,DIAMOND - I,230승 179패 (56.23%),15점
아빨물면에비앙,DIAMOND - I,79승 65패 (54.86%),14점
딸깍 Q 따닥 캐뤼,DIAMOND - I,65승 71패 (47.79%),14점
독보다 강한 꽃,DIAMOND - I,125승 124패 (50.20%),14점
어흥 난 소리야,DIAMOND - I,41승 28패 (59.42%),14점
반갑꼬리잘가꼬리,DIAMOND - I,166승 127패 (56.66%),14점
Drops of God,DIAMOND - I,67승 58패 (53.60%),14점
협곡의 닥터피쉬,DIAMOND - I,115승 126패 (47.72%),14점
낡은낚싯대,DIAMOND - I,143승 119패 (54.58%),14점
너네집안방마루,DIAMOND - I,110승 69패 (61.45%),14점
와드싸개가말많네,DIAMOND - I,80승 73패 (52.29%),14점
viepr,DIAMOND - I,106승 108패 (49.53%),14점
She1ter,DIAMOND - I,128승 127패 (50.20%),14점
zxv,DIAMOND - I,65승 44패 (59.63%),14점
flu,DIAMOND - I,152승 143패 (51.53%),14점
협곡의 뮤리,DIAMOND - I,16승 1패 (94.12%),14점
빵구먹기,DIAMOND - I,125승 96패 (56.56%),14점
Rosie is Love,DIAMOND - I,15승 10패 (60.00%),14점
살짝 한입,DIAMOND - I,72승 63패 (53.33%),14점
라면20봉지,DIAMOND - I,226승 204패 (52.56%),14점
w2in,DIAMOND - I,183승 170패 (51.84%),14점
짐승이 따로없네,DIAMOND - I,87승 81패 (51.79%),14점
바텀유기시 15 gg,DIAMOND - I,118승 117패 (50.21%),14점
zhonhgluzuanshi,DIAMOND - I,321승 304패 (51.36%),14점
양지후,DIAMOND - I,251승 188패 (57.18%),14점
좋아했어,DIAMOND - I,208승 177패 (54.03%),14점
ergh,DIAMOND - I,124승 96패 (56.36%),14점
초보원딜러,DIAMOND - I,371승 334패 (52.62%),14점
세기말의 전사,DIAMOND - I,98승 79패 (55.37%),14점
양치질,DIAMOND - I,109승 107패 (50.46%),14점
구운o징어,DIAMOND - I,130승 108패 (54.62%),14점
몸과마음이힘들다,DIAMOND - I,130승 117패 (52.63%),14점
BIBI BB,DIAMOND - I,75승 62패 (54.74%),14점
yoasobi1214,DIAMOND - I,255승 215패 (54.26%),14점
조전잉,DIAMOND - I,217승 186패 (53.85%),14점
