name,tear,score,rate
카베피#KR1,M,40 LP,101승 88패 53.4%
단발이최고야#연락주세요,M,40 LP,133승 134패 49.8%
진짜총#Real,M,40 LP,186승 168패 52.5%
진선우#KR1,M,40 LP,55승 52패 51.4%
NdieJW#Ndie,M,40 LP,283승 287패 49.6%
지리과불빠따#KR1,M,40 LP,244승 235패 50.9%
정호야환기하자#sjy,M,40 LP,89승 71패 55.6%
마실나왔소#gggg,M,40 LP,151승 119패 55.9%
정영일#KR1,M,40 LP,88승 65패 57.5%
Highest life#KR2,M,40 LP,170승 169패 50.1%
Magician#KR00,M,40 LP,264승 247패 51.7%
이길수없는사람GS#KR1,M,40 LP,33승 22패 60.0%
해 병#KR3,M,40 LP,365승 343패 51.6%
완두콩 싫어요#KR1,M,40 LP,346승 296패 53.9%
ap샤코꿀잼#3249,M,40 LP,204승 177패 53.5%
연애333법칙#KR1,M,40 LP,125승 94패 57.1%
엄마집얹혀사는놈#KR1,M,40 LP,253승 241패 51.2%
어린뉴비#KR1,M,40 LP,285승 272패 51.2%
쓰레쉬잘못함#KR1,M,40 LP,285승 268패 51.5%
승리까먹은사람#KR1,M,40 LP,158승 148패 51.6%
수차나#KR1,M,40 LP,116승 100패 53.7%
레온 드라고니아 라이온하트#사자심왕,M,40 LP,84승 60패 58.3%
부의 재분배#KR1,M,40 LP,219승 191패 53.4%
아무무#부산대붕대,M,40 LP,96승 67패 58.9%
별거 없잖아#KR1,M,40 LP,242승 204패 54.3%
범수뿌잉#KR1,M,40 LP,178승 172패 50.9%
반바네 무마니#KR1,M,40 LP,126승 118패 51.6%
하누 Hanoo#하 누,M,40 LP,150승 140패 51.7%
커피 담배 와드#커담와,M,40 LP,146승 104패 58.4%
롱채연#KR1,M,40 LP,157승 134패 54.0%
렘 라#KR1,M,40 LP,69승 57패 54.8%
똥꺼멍#KR1,M,40 LP,238승 198패 54.6%
들짐승 우수짱#KR1,M,40 LP,86승 76패 53.1%
돌아온춘식이#KR1,M,40 LP,82승 74패 52.6%
도뭉님#KR1,M,40 LP,85승 89패 48.9%
늙고병든닭강정운#KR1,M,40 LP,152승 139패 52.2%
날 먹 쇼#KR1,M,40 LP,258승 248패 51.0%
꿈이현실이됩니다#KR1,M,40 LP,107승 115패 48.2%
잔나비#3221,M,40 LP,36승 29패 55.4%
곰 택#KR1,M,40 LP,281승 255패 52.4%
개무능한 정글러#개무능한정,M,40 LP,172승 170패 50.3%
가나다abc12#KR1,M,40 LP,95승 82패 53.7%
시 바#이 누,M,40 LP,68승 66패 50.7%
kpos494#w494,M,40 LP,323승 316패 50.5%
soft#KR23,M,40 LP,63승 40패 61.2%
mozzi peachee#KR1,M,40 LP,223승 193패 53.6%
juzikkkk#KR1,M,40 LP,262승 253패 50.9%
최도댕#0001,M,40 LP,322승 329패 49.5%
asdfzxcvqwh#KR1,M,40 LP,89승 76패 53.9%
agaribongin#KR1,M,40 LP,116승 104패 52.7%
XiaoBlackGate9#KR9,M,40 LP,484승 493패 49.5%
JustLikeThatKR#1447,M,40 LP,233승 225패 50.9%
승 진#승 진,M,40 LP,511승 495패 50.8%
oknw#1111,M,40 LP,126승 118패 51.6%
Not Fade Away#KR1,M,40 LP,229승 218패 51.2%
Lil Duryu#KR1,M,40 LP,222승 221패 50.1%
Isekai#KR1,M,40 LP,174승 150패 53.7%
IIllllIIlIIlII#KR1,M,40 LP,432승 435패 49.8%
De una vez#KR1,M,40 LP,135승 120패 52.9%
Anid#KR1,M,40 LP,139승 133패 51.1%
Vincent van Gogh#000,M,40 LP,288승 260패 52.6%
야사카미노마가타마#앙기모띠,M,40 LP,74승 74패 50.0%
8LANESJWALKING#KR1,M,40 LP,97승 92패 51.3%
22년 6월육군입대#KR1,M,40 LP,70승 55패 56.0%
keria#1119,M,40 LP,80승 64패 55.6%
Bard#Bardk,M,40 LP,96승 75패 56.1%
0dot0#KR1,M,40 LP,66승 50패 56.9%
주제를알아라잡종#9723,M,40 LP,214승 208패 50.7%
유미기차출발냥냥#ROA,M,39 LP,131승 110패 54.4%
퉤퉤퉤퉤퉤#KR1,M,39 LP,72승 61패 54.1%
용 현#Y H,M,39 LP,42승 34패 55.3%
침착이패시브#KR1,M,39 LP,404승 378패 51.7%
철 릭#KR1,M,39 LP,489승 486패 50.2%
참아야 올라간다#KR1,M,39 LP,137승 136패 50.2%
짤 규#KR1,M,39 LP,311승 314패 49.8%
Seoldam#JET2,M,39 LP,271승 260패 51.0%
졸라잘죽음#KR1,M,39 LP,146승 111패 56.8%
정서불안정글#KR1,M,39 LP,177승 160패 52.5%
잘좀하자현성#KR1,M,39 LP,283승 268패 51.4%
륜대오#4475,M,39 LP,441승 419패 51.3%
왕자는 죽었다#KR1,M,39 LP,47승 34패 58.0%
옴므의음모#KR1,M,39 LP,469승 453패 50.9%
레 옹#king,M,39 LP,121승 91패 57.1%
아이오니아#KR1,M,39 LP,409승 371패 52.4%
신성륜#KR1,M,39 LP,213승 231패 48.0%
소고기보다바위게#KR1,M,39 LP,133승 128패 51.0%
임성진#1125,M,39 LP,48승 28패 63.2%
성녀님 반갑꼬리#KR1,M,39 LP,170승 151패 53.0%
색동설탕#KR1,M,39 LP,87승 63패 58.0%
김뽀식은우리집강아지갈색토이푸들#뽀식맨,M,39 LP,66승 58패 53.2%
Keria fan#Sup,M,39 LP,64승 62패 50.8%
밤톨아빠#KR1,M,39 LP,133승 110패 54.7%
밤직편#KR1,M,39 LP,182승 184패 49.7%
크산테#033,M,39 LP,146승 123패 54.3%
미드안해#KR1,M,39 LP,317승 253패 55.6%
목소리 좋은 여자#KR1,M,39 LP,74승 48패 60.7%
말잘들음#KR1,M,39 LP,421승 423패 49.9%
마음이 알고 가#KR1,M,39 LP,173승 138패 55.6%
율곡마이#율곡마이,M,39 LP,114승 75패 60.3%
두둥다당인생#KR1,M,39 LP,171승 152패 52.9%
도올코옹#KR1,M,39 LP,122승 119패 50.6%
도 국 장#KR1,M,39 LP,253승 246패 50.7%
데굴쟁이#KR1,M,39 LP,357승 353패 50.3%
닭가슴살#KR0,M,39 LP,194승 181패 51.7%
달지기#KR1,M,39 LP,56승 45패 55.4%
늘이형#KR1,M,39 LP,81승 75패 51.9%
촘크래커#snack,M,39 LP,141승 146패 49.1%
공허 가오리 괴물쥐#벨베스,M,39 LP,125승 80패 61.0%
고등학생 정승호#KR1,M,39 LP,67승 39패 63.2%
고담백고기#KR1,M,39 LP,100승 60패 62.5%
혀 니#비 니,M,39 LP,168승 170패 49.7%
spring full#KR1,M,39 LP,99승 76패 56.6%
플레이보이카티#0325,M,39 LP,419승 417패 50.1%
hong bao y#KR1,M,39 LP,57승 28패 67.1%
채민123#5205,M,39 LP,152승 162패 48.4%
douyu9552530#KR1,M,39 LP,199승 192패 50.9%
달콩이의 모험#sup,M,39 LP,119승 114패 51.1%
ant153#KR1,M,39 LP,231승 230패 50.1%
VIRUSer#KR1,M,39 LP,111승 101패 52.4%
Sylas Pantheon#KR1,M,39 LP,117승 90패 56.5%
SMOOS#KR1,M,39 LP,162승 143패 53.1%
OvO989#KR1,M,39 LP,23승 12패 65.7%
빨간날의 행복은 없다#1993,M,39 LP,109승 94패 53.7%
jibing youxi#fxxk,M,39 LP,46승 33패 58.2%
Aaron Paul#KR1,M,39 LP,31승 15패 67.4%
손우진3#KR2,M,39 LP,150승 119패 55.8%
85아재#KR1,M,39 LP,121승 112패 51.9%
LEE Sin#ONER,M,39 LP,388승 345패 52.9%
10새77J#10sec,M,39 LP,328승 301패 52.1%
훈회막급#KR1,M,38 LP,30승 19패 61.2%
항상귀찮은사람#KR1,M,38 LP,59승 42패 58.4%
새벽녘의노래#다즈비,M,38 LP,99승 99패 50.0%
하나둘셋27#KR1,M,38 LP,58승 50패 53.7%
차태민#KR1차태,M,38 LP,120승 105패 53.3%
트린교수#트린교수,M,38 LP,299승 252패 54.3%
탑신혁자#SJH,M,38 LP,223승 199패 52.8%
지프렌드#KR1,M,38 LP,185승 179패 50.8%
전라인다가능#KR1,M,38 LP,95승 91패 51.1%
저기호응좀#KR1,M,38 LP,39승 29패 57.4%
으라차차 권민수#KR1,M,38 LP,126승 119패 51.4%
유빈맨#KR1,M,38 LP,162승 126패 56.3%
유미빼고 잘해요#고양이6,M,38 LP,182승 186패 49.5%
리오넬 메시#KR 1,M,38 LP,54승 43패 55.7%
오늘점심마르이슬#KR1,M,38 LP,60승 52패 53.6%
딸 봉#ddalB,M,38 LP,97승 83패 53.9%
연체폿 이찬협#KR1,M,38 LP,82승 68패 54.7%
어느 한 계절#KR1,M,38 LP,45승 40패 52.9%
타 잔#kr001,M,38 LP,208승 188패 52.5%
스믈막#뚱녀는자살,M,38 LP,98승 61패 61.6%
송종운입니다#KR1,M,38 LP,103승 111패 48.1%
소민돌#KR1,M,38 LP,111승 93패 54.4%
설거지장인노백구#KR1,M,38 LP,184승 145패 55.9%
삐뽀의 망치#KR1,M,38 LP,94승 95패 49.7%
김용주#9823,M,38 LP,183승 163패 52.9%
보유지미털#KR1,M,38 LP,54승 41패 56.8%
방댕몬#KR1,M,38 LP,310승 305패 50.4%
박따뜻#KR1,M,38 LP,125승 128패 49.4%
미드씹장인임#KR1,M,38 LP,116승 82패 58.6%
H i#KR2,M,38 LP,179승 161패 52.6%
Dantalian#8888,M,38 LP,97승 92패 51.3%
메ez#KR1,M,38 LP,137승 125패 52.3%
꿀꿀이에요#KR2,M,38 LP,284승 266패 51.6%
두리번 거리는 개#KR1,M,38 LP,240승 233패 50.7%
Akaps#김민완,M,38 LP,117승 80패 59.4%
다이아 문디키#KR1,M,38 LP,233승 212패 52.4%
결람지#1105,M,38 LP,138승 117패 54.1%
넌 틀린 말 했어#KR1,M,38 LP,92승 74패 55.4%
너만의작은밀리오#KR1,M,38 LP,59승 47패 55.7%
남붕스1#KR1,M,38 LP,187승 171패 52.2%
나만의 작은 젤리#KR1,M,38 LP,62승 39패 61.4%
깅밍강#KR1,M,38 LP,46승 33패 58.2%
케리아#동현님,M,38 LP,116승 85패 57.7%
공새롬 유튜브#KR1,M,38 LP,101승 93패 52.1%
역천개#T1WIN,M,38 LP,63승 49패 56.3%
Hide on bush#KR69,M,38 LP,325승 323패 50.2%
trats hserf#KR1,M,38 LP,152승 151패 50.2%
happy 2023#KR1,M,38 LP,203승 198패 50.6%
catch the bug#KR1,M,38 LP,101승 96패 51.3%
Uniq R JackKnife#KR1,M,38 LP,96승 83패 53.6%
TimeArt#KR15,M,38 LP,296승 286패 50.9%
T1 Keria#6238,M,38 LP,116승 111패 51.1%
Gen G 정글테스트#KR1,M,38 LP,79승 67패 54.1%
멘탈관리사#2024,M,38 LP,54승 32패 62.8%
Curly Brace#KR1,M,38 LP,140승 114패 55.1%
CEO 김태우#KR1,M,38 LP,541승 529패 50.6%
197kg앙증걸#KR1,M,38 LP,196승 161패 54.9%
너구리#충남대,M,38 LP,174승 128패 57.6%
햄S터#KR2,M,37 LP,87승 74패 54.0%
해 야#KR1,M,37 LP,95승 93패 50.5%
하동신#KR1,M,37 LP,262승 261패 50.1%
카드게임#KR1,M,37 LP,83승 58패 58.9%
쥐 쥐 직#KR1,M,37 LP,164승 129패 56.0%
ユンナ#고윤하,M,37 LP,285승 282패 50.3%
유미세나하지마라#KR15,M,37 LP,187승 181패 50.8%
원딜브레이커#KR1,M,37 LP,250승 212패 54.1%
운좋고싶은사람#KR1,M,37 LP,232승 206패 53.0%
랄쥐대마왕#0104,M,37 LP,108승 87패 55.4%
어른이 된다는 게#KR1,M,37 LP,118승 118패 50.0%
싱후니#KR1,M,37 LP,107승 104패 50.7%
슈비슈비버거세트#화살맨,M,37 LP,130승 106패 55.1%
세과할#KR1,M,37 LP,241승 218패 52.5%
미 드#탈 론,M,37 LP,222승 204패 52.1%
홍 련#coral,M,37 LP,110승 74패 59.8%
찍 스#5843,M,37 LP,197승 202패 49.4%
병민님#KR1,M,37 LP,279승 277패 50.2%
어 형이야 세민이형이야#랭킹1위,M,37 LP,219승 206패 51.5%
뭘바십할패줄까#KR1,M,37 LP,50승 39패 56.2%
메자이중독#KR1,M,37 LP,136승 136패 50.0%
Yerin#blue,M,37 LP,55승 42패 56.7%
넓어진 이마#KR1,M,37 LP,195승 177패 52.4%
주보리#1129,M,37 LP,229승 224패 50.6%
내 편 없나요 #KR1,M,37 LP,93승 82패 53.1%
귀요미 어피치#peach,M,37 LP,131승 115패 53.3%
박용민#INTP,M,37 LP,120승 119패 50.2%
sejuani maokai#KR1,M,37 LP,185승 162패 53.3%
monkeyy04#KR1,M,37 LP,59승 32패 64.8%
fuyu no hi#KR1,M,37 LP,234승 215패 52.1%
dadvdid#KR1,M,37 LP,138승 112패 55.2%
ceoo#KR1,M,37 LP,76승 67패 53.1%
U Q#KR1,M,37 LP,123승 105패 53.9%
PGTop#KR1,M,37 LP,113승 81패 58.2%
ASASAS#52636,M,37 LP,252승 213패 54.2%
Misty of ruin#KR1,M,37 LP,119승 119패 50.0%
META PIONEER#KR1,M,37 LP,105승 95패 52.5%
줘패기전에 눈 깔고다녀라#11114,M,37 LP,215승 174패 55.3%
HXL#KR1,M,37 LP,52승 33패 61.2%
준쿵야#skrr,M,37 LP,552승 534패 50.8%
갈 증#목마름,M,36 LP,269승 258패 51.0%
키 큰 유미#KR1,M,36 LP,37승 24패 60.7%
처피뱅 카와이#KR1,M,36 LP,151승 143패 51.4%
챠크라#KR1,M,36 LP,394승 397패 49.8%
찬우1111#KR1,M,36 LP,72승 44패 62.1%
젤 노잼#KR1,M,36 LP,76승 54패 58.5%
이도현#4336,M,36 LP,245승 249패 49.6%
요강들고덤블링#KR1,M,36 LP,211승 187패 53.0%
영등포연합나백진#KR1,M,36 LP,174승 169패 50.7%
엄청못하는 승진#KR1,M,36 LP,106승 81패 56.7%
어쩌라고맞짱뜹새#KR1,M,36 LP,82승 55패 59.9%
돌 석#KR516,M,36 LP,41승 30패 57.7%
문 어#머  리,M,36 LP,83승 62패 57.2%
랜 눈#강애튼,M,36 LP,125승 107패 53.9%
아르아르다루#KR1,M,36 LP,81승 64패 55.9%
민 경 빈#1234,M,36 LP,140승 110패 56.0%
세젤잘갓재범#KR1,M,36 LP,194승 175패 52.6%
서서폿폿계계정정#KR17,M,36 LP,208승 197패 51.4%
빽 스 킹#KR1,M,36 LP,115승 89패 56.4%
백흑비#KR1,M,36 LP,58승 30패 65.9%
묵직한팥빙수#KR1,M,36 LP,118승 81패 59.3%
urgot angel 1004#가물치,M,36 LP,120승 91패 56.9%
DARIKING#KRl,M,36 LP,147승 126패 53.8%
망고 선데이#KR1,M,36 LP,52승 50패 51.0%
마택춘#KR1,M,36 LP,103승 88패 53.9%
라이너 릴케#KR1,M,36 LP,70승 57패 55.1%
돈까스치즈퐁당#KR1,M,36 LP,110승 114패 49.1%
다리 어른#KR1,M,36 LP,174승 168패 50.9%
늙고병든어머니#늙병어,M,36 LP,201승 201패 50.0%
너의개가될게멍멍#KR1,M,36 LP,92승 71패 56.4%
난 롤을 접었다#KR1,M,36 LP,99승 93패 51.6%
낙밍이#KR1,M,36 LP,115승 88패 56.7%
나 르 고 기#KR1,M,36 LP,51승 43패 54.3%
Aim#9448,M,36 LP,93승 81패 53.4%
지연둥이#사랑해,M,36 LP,129승 113패 53.3%
야 소#1KR,M,36 LP,131승 106패 55.3%
건들면돌아요#KR1,M,36 LP,355승 336패 51.4%
갱판기#0433,M,36 LP,123승 92패 57.2%
xiaoetu#KR1,M,36 LP,349승 312패 52.8%
project IreIia#KR1,M,36 LP,67승 56패 54.5%
Tout ira bien je#KR1,M,36 LP,111승 111패 50.0%
낙  지#KR899,M,36 LP,93승 84패 52.5%
노형준김단우전시우#KR07,M,36 LP,80승 63패 55.9%
JUGKlNG#KRl,M,36 LP,125승 103패 54.8%
FiLite#2492,M,36 LP,78승 61패 56.1%
JYH1#KR1,M,36 LP,65승 56패 53.7%
Google번역#KR1,M,36 LP,92승 57패 61.7%
Always Wanna Die#03AD,M,36 LP,229승 205패 52.8%
10도이하롱패딩#KR1,M,36 LP,98승 92패 51.6%
후추맨#KR1,M,35 LP,192승 176패 52.2%
hide on bush#ntuw,M,35 LP,172승 134패 56.2%
플못쓰는도란#KR1,M,35 LP,50승 31패 61.7%
플로이킥쇼#KR1,M,35 LP,502승 468패 51.8%
케이틀린 덫#KR1,M,35 LP,232승 200패 53.7%
정지 소년#KR1,M,35 LP,161승 155패 50.9%
정인성#0284,M,35 LP,149승 124패 54.6%
저라마#KR1,M,35 LP,183승 164패 52.7%
응가123#6974,M,35 LP,186승 188패 49.7%
이현학#KR1,M,35 LP,76승 49패 60.8%
야리면똥쌈#KR1,M,35 LP,105승 89패 54.1%
youdong#lys,M,35 LP,104승 74패 58.4%
쓰레씽#매드라이프,M,35 LP,140승 118패 54.3%
싸움 멈춰#KR1,M,35 LP,54승 46패 54.0%
신바뜨#KR1,M,35 LP,295승 289패 50.5%
식 빵#KR2,M,35 LP,221승 212패 51.0%
영파카#1972,M,35 LP,100승 73패 57.8%
공 주#냥 냥,M,35 LP,362승 345패 51.2%
사쿠라#7704,M,35 LP,108승 98패 52.4%
수 면#잘자요,M,35 LP,354승 318패 52.7%
몬순이에요#KR1,M,35 LP,82승 40패 67.2%
ユーミ#0000,M,35 LP,134승 108패 55.4%
GENESIS#DH330,M,35 LP,216승 208패 50.9%
느그지운#KR1,M,35 LP,230승 220패 51.1%
쓰레기게임접어요#1557,M,35 LP,55승 49패 52.9%
권롱뇽#KR1,M,35 LP,164승 153패 51.7%
김지혁#2006,M,35 LP,169승 162패 51.1%
과인이 두려운가#KR1,M,35 LP,311승 297패 51.2%
초보자#곰돌이,M,35 LP,159승 133패 54.5%
white Picture#KR1,M,35 LP,119승 98패 54.8%
wade on fire#KR1,M,35 LP,216승 197패 52.3%
sadfox#KR1,M,35 LP,65승 62패 51.2%
qfualksdfmk#KR1,M,35 LP,154승 133패 53.7%
고전파#2002y,M,35 LP,263승 252패 51.1%
jg tool#KR1,M,35 LP,378승 358패 51.4%
dayMid#KR1,M,35 LP,275승 256패 51.8%
a1ly#KR1,M,35 LP,132승 142패 48.2%
Secret Grab#KR1,M,35 LP,365승 298패 55.1%
페이커#0986,M,35 LP,49승 37패 57.0%
AFTV BJ황승현#KR1,M,35 LP,691승 660패 51.1%
27allin#KR1,M,35 LP,95승 74패 56.2%
1인분하면지는롤#KR1,M,35 LP,232승 205패 53.1%
힘두네요#KR1,M,34 LP,194승 185패 51.2%
풍겨버리다#KR1,M,34 LP,173승 152패 53.2%
팀에 벽 느낌#KR1,M,34 LP,46승 31패 59.7%
누 누#55678,M,34 LP,109승 85패 56.2%
김지혜#입니다,M,34 LP,231승 219패 51.3%
채창훈#KR1,M,34 LP,233승 194패 54.6%
록 리#5931,M,34 LP,210승 230패 47.7%
전물협#KR1,M,34 LP,93승 65패 58.9%
유난이#KR1,M,34 LP,101승 91패 52.6%
원딜혐오동호회장#KR1,M,34 LP,170승 144패 54.1%
알렉산더 동#KR1,M,34 LP,148승 86패 63.2%
아칼리TOP#2391,M,34 LP,55승 28패 66.3%
심유딩#드레이븐,M,34 LP,93승 85패 52.2%
스펠만체크하자#KR1,M,34 LP,83승 80패 50.9%
이지은#강예성,M,34 LP,132승 121패 52.2%
후 창#KR2,M,34 LP,55승 30패 64.7%
뿌직스#KR1,M,34 LP,165승 146패 53.1%
벨베르베스#KR1,M,34 LP,82승 82패 50.0%
무대뜨면 내무대#HYU,M,34 LP,56승 39패 58.9%
뫄미손#KR1,M,34 LP,107승 82패 56.6%
대한 둘 대한대한#KR1,M,34 LP,128승 94패 57.7%
대머리 고수#KR1,M,34 LP,74승 55패 57.4%
꾸리1#KR1,M,34 LP,242승 231패 51.2%
기쁨 평화 행복#KR1,M,34 LP,214승 190패 53.0%
귀염 타비#KR1,M,34 LP,395승 342패 53.6%
곤 연#KR1,M,34 LP,129승 106패 54.9%
고인의삶#KR16,M,34 LP,212승 159패 57.1%
겸손 신뢰#KR1,M,34 LP,135승 116패 53.8%
감자인데요말하는#KR1,M,34 LP,44승 37패 54.3%
감자와고구마씁니다#thx,M,34 LP,84승 54패 60.9%
tangbaojiayou#KR1,M,34 LP,214승 207패 50.8%
llllllliiiiliili#KR1,M,34 LP,99승 84패 54.1%
dlrbbin#KR1,M,34 LP,47승 25패 65.3%
Apdo#zzzz,M,34 LP,355승 344패 50.8%
JUGKlNG#2314,M,34 LP,121승 97패 55.5%
정 글#첼린저까지,M,34 LP,314승 289패 52.1%
타 잔#2007,M,34 LP,138승 145패 48.8%
0r빠#KR1,M,34 LP,146승 134패 52.1%
02년생남상수#KR1,M,34 LP,94승 67패 58.4%
훈기탁#KR1,M,33 LP,23승 13패 63.9%
화내기챔피언#KR1,M,33 LP,130승 126패 50.8%
중국 그레이브즈#KR1,M,33 LP,273승 271패 50.2%
준형롤#KR1,M,33 LP,283승 260패 52.1%
미 노#미 노,M,33 LP,97승 88패 52.4%
서 포 터#Tywon,M,33 LP,112승 99패 53.1%
소 진#1684,M,33 LP,158승 154패 50.6%
이강일#KR1,M,33 LP,135승 133패 50.4%
의호사#KR1,M,33 LP,74승 49패 60.2%
유일한 너#KR1,M,33 LP,136승 111패 55.1%
우디르약해요#0423,M,33 LP,127승 106패 54.5%
천상천하유아독존#Noiz,M,33 LP,79승 53패 59.8%
그라가슴#다 정,M,33 LP,195승 178패 52.3%
에베레스트북극곰#KR1,M,33 LP,169승 150패 53.0%
엄준식제자#KR1,M,33 LP,228승 228패 50.0%
야 뭘봐 뒤지세요#KR1,M,33 LP,95승 85패 52.8%
실력레전드급#KR1,M,33 LP,134승 116패 53.6%
스트레스많은협곡#KR1,M,33 LP,110승 99패 52.6%
 빡겜충롤돌이#KR1,M,33 LP,56승 41패 57.7%
거 미#거 미,M,33 LP,56승 36패 60.9%
비로소 빛날#KR1,M,33 LP,223승 224패 49.9%
베리어 카타장인#본캐요,M,33 LP,166승 149패 52.7%
못생긴년담베#KR1,M,33 LP,123승 88패 58.3%
모 빌 슈 즈#KR1,M,33 LP,124승 121패 50.6%
매 혹#123,M,33 LP,552승 549패 50.1%
로즈몬드#KR1,M,33 LP,225승 219패 50.7%
럼 뽀#KR1,M,33 LP,104승 95패 52.3%
대회용계정#KR1,M,33 LP,90승 89패 50.3%
담배피는 곤쥬님#KR16,M,33 LP,145승 148패 49.5%
늙고 병든 왕건우#발정기원민,M,33 LP,337승 338패 49.9%
네이서스#KR1,M,33 LP,246승 233패 51.4%
너 정신병이야#KR1,M,33 LP,436승 464패 48.4%
89프로지망원딜#89년생프,M,33 LP,74승 45패 62.2%
원딜로 탑만 가는중#0000,M,33 LP,67승 42패 61.5%
大器晩成#13131,M,33 LP,50승 50패 50.0%
그믐달이#KR1,M,33 LP,365승 332패 52.4%
구귤게이#KR1,M,33 LP,350승 301패 53.8%
천 의#천 의,M,33 LP,275승 242패 53.2%
No longer love#2426,M,33 LP,369승 356패 50.9%
pfdslk342g3q45r#KR17,M,33 LP,145승 127패 53.3%
   kqc0102#KR1,M,33 LP,92승 68패 57.5%
kki8#KR1,M,33 LP,101승 66패 60.5%
can do can do#KR1,M,33 LP,26승 15패 63.4%
burning sunset#KR1,M,33 LP,77승 52패 59.7%
Nihaozaijian#KR1,M,33 LP,132승 113패 53.9%
Most One Teemo#KR1,M,33 LP,229승 186패 55.2%
I Love U So Much#KR1,M,33 LP,96승 87패 52.5%
Evento#한 울,M,33 LP,270승 266패 50.4%
Beljing Kaoya#KR1,M,33 LP,516승 490패 51.3%
ASH ISLAND 악몽#KR1,M,33 LP,94승 87패 51.9%
헤카림입니당#KR1,M,32 LP,191승 165패 53.7%
플라워플라워#KR1,M,32 LP,199승 200패 49.9%
탑 차무식#KR1,M,32 LP,296승 298패 49.8%
상현달#2086,M,32 LP,73승 67패 52.1%
입열면 바로 오픈#KR16,M,32 LP,161승 141패 53.3%
unhappyspoon#목치기금지,M,32 LP,377승 388패 49.3%
순순히 항복해라#moon,M,32 LP,342승 347패 49.6%
성 뀰#KR1,M,32 LP,193승 153패 55.8%
설이아빠#0730,M,32 LP,114승 109패 51.1%
별수호자 재혁#KR1,M,32 LP,101승 92패 52.3%
바 이#3759,M,32 LP,199승 188패 51.4%
문맹구#KR1,M,32 LP,292승 278패 51.2%
목포의아들님#KR1,M,32 LP,167승 112패 59.9%
목욕탕 사장님#KR1,M,32 LP,133승 127패 51.2%
드리즐#1014,M,32 LP,30승 18패 62.5%
winter#HYUK,M,32 LP,206승 204패 50.2%
넌 그게 맞아#KR1,M,32 LP,172승 171패 50.1%
81년생그랜드마스터를꿈꾼다#BULAE,M,32 LP,355승 367패 49.2%
아이유#0628,M,32 LP,176승 135패 56.6%
채팅  안쳐요#KR073,M,32 LP,219승 213패 50.7%
아리마카나#KR4,M,32 LP,307승 300패 50.6%
canon duet#KR1,M,32 LP,190승 185패 50.7%
펜니르#KR2,M,32 LP,109승 103패 51.4%
사 일#러 스,M,32 LP,177승 171패 50.9%
Lucyna Kushinada#20824,M,32 LP,110승 53패 67.5%
REKKUBAR#KR1,M,32 LP,134승 116패 53.6%
REHTS#KR1,M,32 LP,346승 318패 52.1%
O솜뭉치O#KR1,M,32 LP,39승 31패 55.7%
T1 Gumayusi#HMSON,M,32 LP,69승 57패 54.8%
Lusted#KR1,M,32 LP,196승 177패 52.5%
Colcano#KR1,M,32 LP,82승 51패 61.7%
Bu wang lian한#KR1,M,32 LP,131승 112패 53.9%
AFTV 전형찬#소세지,M,32 LP,422승 405패 51.0%
햄찌날아가용#KR1,M,31 LP,154승 133패 53.7%
국 밥#콩나물,M,31 LP,52승 25패 67.5%
코갱호#KR1,M,31 LP,138승 110패 55.6%
유들궁나숑#6974,M,31 LP,231승 175패 56.9%
오잉앵#KR1,M,31 LP,99승 87패 53.2%
야만의궁댕이#KR1,M,31 LP,52승 48패 52.0%
실버의 여포#KR1,M,31 LP,104승 72패 59.1%
수영장파티허인표#KR1,M,31 LP,67승 49패 57.8%
황족미드#Silas,M,31 LP,187승 162패 53.6%
보석이에오#KR1,M,31 LP,121승 99패 55.0%
문돌이주인#KR1,M,31 LP,124승 84패 59.6%
누가운이좋은가#KR1,M,31 LP,93승 89패 51.1%
내위치잘봐#KR1,M,31 LP,115승 112패 50.7%
나아임돠#KR1,M,31 LP,82승 75패 52.2%
그브충이#KR1,M,31 LP,118승 101패 53.9%
화려한솔로킬#2319,M,31 LP,137승 114패 54.6%
공황상태#KR1,M,31 LP,124승 113패 52.3%
고9마9워요9르트#KR1,M,31 LP,197승 149패 56.9%
Rebecca#Love,M,31 LP,231승 202패 53.3%
세 트#0213,M,31 LP,224승 188패 54.4%
xiaotaosup#KR1,M,31 LP,123승 113패 52.1%
nl엄#엄준식,M,31 LP,114승 98패 53.8%
hide on bush#GH20,M,31 LP,93승 68패 57.8%
Fukuoka sup#KR2,M,31 LP,580승 579패 50.0%
Euйbi#KR1,M,31 LP,37승 17패 68.5%
행 복#행복하세요,M,31 LP,69승 56패 55.2%
9zzz#KR1,M,31 LP,125승 106패 54.1%
2동재#KR1,M,31 LP,234승 231패 50.3%
20 71008790#KR1,M,31 LP,232승 215패 51.9%
0reoz#KR1,M,31 LP,200승 189패 51.4%
하이 릴#KR1,M,30 LP,143승 129패 52.6%
포 표#KR1,M,30 LP,199승 198패 50.1%
전부차단후캐리함#KR1,M,30 LP,332승 330패 50.2%
Celina#맘모스,M,30 LP,811승 800패 50.3%
잃어버린고리나르#KR1,M,30 LP,160승 151패 51.4%
이재명#18340,M,30 LP,267승 220패 54.8%
이렐은 몰왕부터#KR1,M,30 LP,91승 71패 56.2%
원거리 딜러#완벽함,M,30 LP,117승 97패 54.7%
시험기간에한죗값#KR1,M,30 LP,106승 90패 54.1%
숲을보는사람#KR1,M,30 LP,54승 40패 57.4%
